ཁྱོད་ཀྱི་དགའ་བའི་བདེ་བ་འདི། །བདེ་འབྱུང་ཁ་ན་མ་ཐོ་མེད། །ཡོན་ཏན་ལྡན་པ་རྣམས་ཀྱིས་གནང་། །གཞན་སྡུད་པ་ཡི་མཆོག་ཀྱང་ཡིན། །	Your pleasure from rejoicing is a blameless source of delight, allowed by those with qualities—the best way to gather others.
གཞན་ཡང་དེ་ལྟར་བདེ་འགྱུར་ཞེས། །གལ་ཏེ་ཁྱོད་བདེ་འདི་མི་འདོད། །གླ་རྔན་སྦྱིན་སོགས་སྤངས་པའི་ཕྱིར། །མཐོང་དང་མ་མཐོང་ཉམས་པར་འགྱུར། །	"But others will be happy too." If you don't want this joy, You've stopped paying wages and will thus Destroy the seen and unseen.
རང་གི་ཡོན་ཏན་བརྗོད་པའི་ཚེ། །གཞན་ལ་བདེ་བའང་འདོད་པར་བྱེད། །གཞན་གྱི་ཡོན་ཏན་བརྗོད་པའི་ཚེ། །རང་ལའང་བདེ་བ་མི་འདོད་བྱེད། །	When yours are the qualities described, You want that others be pleased. When others' qualities are described, You don't want to be pleased yourself.
སེམས་ཅན་ཐམས་ཅད་བདེ་འདོད་པས། །བྱང་ཆུབ་ཏུ་ནི་སེམས་བསྐྱེད་ནས། །སེམས་ཅན་རང་གིས་བདེ་རྙེད་ན། །དེས་ཀོ་ཅི་སྟེ་ཁྲོ་བར་བྱེད། །	If you roused bodhichitta because you want all beings to be happy, when beings find themselves happiness, why does that make you angry?
འཇིག་རྟེན་གསུམ་མཆོད་འཚང་རྒྱ་བར། །སེམས་ཅན་རྣམས་ནི་འདོད་ཅེ་ན། །བསྙེན་བཀུར་ངན་ངོན་ཙམ་མཐོང་ནས། །ཅི་ཕྱིར་དེ་ལ་གདུང་བར་བྱེད། །	If you want for beings the buddhahood adored in the three worlds, why does it gall you so to see them have some paltry honor?
གལ་ཏེ་དེས་དེ་ལས་རྙེད་དམ། །སྦྱིན་བདག་ཁྱིམ་ན་གནས་གྱུར་པ། །ཀུན་དུ་དེ་ཁྱོད་ལ་མེད་ན། །བྱིན་མ་བྱིན་རུང་དེས་ཅི་བྱ། །	If they get something or it remains inside the patron's house, in either case, it is not yours. Given or not, why care?
བསོད་ནམས་དང་ནི་དད་པའམ། །རང་གི་ཡོན་ཏན་ཅི་ཕྱིར་འདོར། །རྙེད་པ་གྱུར་པ་མི་འཛིན་པ། །གང་གིས་ཁྲོ་བ་མི་བྱེད་སྨྲོས། །	Why do you throw away your merits, your faith, and qualities? Tell why you're not angry at the one who doesn't hold on to their gains.
གལ་ཏེ་དགྲ་ཞིག་མི་དགའ་ནའང་། །དེ་ལ་ཁྱོད་དགར་ཅི་ཞིག་ཡོད། །ཁྱོད་ཀྱི་ཡིད་སྨོན་ཙམ་གྱིས་ནི། །དེ་ལ་གནོད་པའི་རྒྱུར་མི་འགྱུར། །	Even when enemies are displeased, What's there for you to enjoy? The wishes in your mind alone Won't cause them any harm.
ཁྱོད་ཀྱི་འདོད་པས་སྡུག་བསྔལ་དེ། །གྲུབ་ནའང་ཁྱོད་དགར་ཅི་ཞིག་ཡོད། །གལ་ཏེ་འཚེངས་པར་འགྱུར་ཞེ་ན། །དེ་ལས་ཕུང་བའང་གཞན་ཅི་ཡོད། །	How would it please you to accomplish the pain you wish for them? You say you would be satisfied— What greater ruin than that?
ཉོན་མོངས་ཉ་པས་བཏབ་པ་ཡི། །མཆིལ་པ་འདི་ནི་མི་བཟད་གཟེ། །དེས་བཟུང་སེམས་དམྱལ་བུམ་པར་ཡང་། །དམྱལ་བའི་སྲུང་མས་བདག་འཚེད་དེས། །	Unbearably sharp, the hook cast by the fishermen, afflictions. Caught on it, surely I'll be cooked in cauldrons by hell's keepers.
བསྟོད་དང་གྲགས་པའི་རིམ་གྲོས་ནི། །བསོད་ནམས་མི་འགྱུར་ཆེར་མི་འགྱུར། །བདག་སྟོབས་མི་འགྱུར་ནད་མེད་མིན། །ལུས་བདེ་བར་ཡང་མི་འགྱུར་རོ། །	Praise, fame, and honor will not beget merit or greatness. They will not bring strength, freedom from illness, or physical well-being.
བདག་ནི་རང་དོན་ཤེས་གྱུར་ན། །དེ་ལ་རང་དོན་ཅི་ཞིག་ཡོད། །ཡིད་བདེ་འབའ་ཞིག་འདོད་ན་ནི། །རྒྱན་སོགས་ཆང་ཡང་བསྟེན་དགོས་སོ། །	If I know what is good for me, What's good for me in those? If all you want is mental pleasure, Use drink and dice and such.
གྲགས་པའི་དོན་དུ་ནོར་ཤོར་ཅིང་། །བདག་ཉིད་ཀྱང་ནི་གསོད་བྱེད་ན། །ཚིག་འབྲུ་རྣམས་ཀྱིས་ཅི་ཞིག་བྱ། །ཤ་ནི་དེས་ཀོ་སུ་ལ་བདེ། །	For sake of fame, some squander wealth Or even get themselves killed. What use are words? When you are dead, Who will they make happy?
བྱེ་མའི་ཁང་བུ་རྡིབ་གྱུར་ན། །བྱིས་པ་རྣམས་ནི་ག་ཆད་དུ། །དེ་བཞིན་བསྟོད་དང་གྲགས་ཉམས་ན། །རང་གི་སེམས་ནི་བྱིས་པ་བཞིན། །	When their sand castles are destroyed, Children wail in distress. Likewise when I lose praise and fame, My mind is like a child's.
རེ་ཞིག་སྒྲ་ལ་སེམས་མེད་ཕྱིར། །བདག་ལ་བསྟོད་སེམས་ཡོད་མི་སྲིད། །བདག་ལ་གཞན་དགའ་ཞེས་གྲགས་པ། །དེ་ནི་དགའ་བའི་རྒྱུ་ཡིན་གྲང་། །	Words have no mind; for them to wish to praise me is impossible. Though hearing that another likes me may be a cause of pleasure.
གཞན་ནམ་ཡང་ན་བདག་ལའང་རུང་། །གཞན་དགའ་བདག་ལ་ཅི་ཞིག་ཕན། །དགའ་བདེ་དེ་ནི་དེ་ཉིད་ཀྱི། །བདག་གིས་དེ་ལས་ཤས་མི་འཐོབ། །	What good does someone else's fondness for me or another do me? That like and pleasure is their own; I won't get even a bit.
དེ་བདེ་བ་ཡི་བདག་བདེ་ན། །ཀུན་ལའང་དེ་བཞིན་བྱ་དགོས་ན། །ཇི་ལྟར་གཞན་ལ་དགའ་བ་ཡིས། །བདེ་བར་གྱུར་ན་བདག་མི་བདེ། །	If their being happy makes me pleased, I should be so for all. Why aren't I pleased when they're made happy by their love for another?
དེ་བས་བདག་ནི་བསྟོད་དོ་ཞེས། །རང་གི་དགའ་བ་སྐྱེ་འགྱུར་བ། །དེ་ཡང་དེ་ལྟར་མི་འཐད་པས། །བྱིས་པའི་སྤྱོད་པ་ཁོ་ནར་ཟད། །	Therefore my pleasure that arises when I am being praised is irrational and nothing more than just a child's behavior.
བསྟོད་སོགས་བདག་ནི་གཡེང་བར་བྱེད། །དེས་ནི་སྐྱོ་བའང་འཇིག་པར་བྱེད། །ཡོན་ཏན་ལྡན་ལ་ཕྲག་དོག་དང་། །ཕུན་སུམ་ཚོགས་པའང་འཇིག་པར་བྱེད། །	Praise and so forth bring distraction, Destroy world weariness, Cause envy of those with qualities, And ruin prosperity.
དེ་ཕྱིར་བདག་གི་བསྟོད་སོགས་ནི། །གཞིག་ཕྱིར་གང་དག་ཉེར་གནས་པ། །དེ་དག་བདག་ནི་ངན་སོང་དུ། །ལྟུང་བ་བསྲུང་ཕྱིར་ཞུགས་མིན་ནམ། །	So haven't those who lurk nearby to wreck my acclaim and such come to protect me against falling into the lower realms?
བདག་ནི་གྲོལ་བ་དོན་གཉེར་ལ། །རྙེད་དང་བཀུར་སྟི་འཆིང་མི་དགོས། །གང་དག་བདག་བཅིངས་གྲོལ་བྱེད་པ། །དེ་ལ་བདག་ནི་ཇི་ལྟར་ཁྲོ། །	What need have I, who seek liberation, of gain and respect? Why should I get angry at those who release me when I'm bound?
བདག་ནི་སྡུག་བསྔལ་འཇུག་འདོད་ལ། །སངས་རྒྱས་ཀྱིས་ནི་བྱིན་བརླབས་བཞིན། །མི་གཏོང་སྒོ་འཕར་ཉིད་གྱུར་པ། །དེ་ལ་བདག་ནི་ཇི་ལྟར་ཁྲོ། །	When I want to rush into suffering, How is it I get angry At those who, as if blessed by the Buddha, Don't let me, blocking the way?
འདི་ནི་བསོད་ནམས་གེགས་བྱེད་ཅེས། །དེ་ལའང་ཁྲོ་བར་རིགས་མིན་ཏེ། །བཟོད་མཚུངས་དཀའ་ཐུབ་ཡོད་མིན་ན། །དེ་ལ་བདག་ནི་མི་གནས་སམ། །	It makes no sense to get angry at those who thwart my merit. If there's no austerity like patience, should I not dwell in that?
གལ་ཏེ་བདག་ནི་རང་སྐྱོན་གྱིས། །འདི་ལ་བཟོད་པ་མི་བྱེད་ན། །བསོད་ནམས་རྒྱུ་ནི་ཉེར་གནས་པ། །འདི་ལ་བདག་གེགས་བྱེད་པར་ཟད། །	If I cannot be patient with them Because of my own faults, Then all I've done is block the cause Of merit that was at hand.
གང་ཞིག་གང་མེད་མི་འབྱུང་ལ། །གང་ཞིག་ཡོད་ན་ཡོད་གྱུར་པ། །དེ་ཉིད་དེ་ཡི་རྒྱུ་ཡིན་ན། །ཇི་ལྟར་དེ་ལ་གེགས་ཞེས་བྱ། །	If the cause of something is that which, if absent, it won't be, and with which, it will come to be, how is that called an obstruction?
དུས་སུ་ཕྱིན་པའི་སློང་མོ་བས། །སྦྱིན་པའི་གེགས་བྱས་ཡོད་མ་ཡིན། །རབ་ཏུ་འབྱིན་པར་བྱེད་གྱུར་པ། །རབ་བྱུང་གེགས་ཞེས་བྱར་མི་རུང་། །	A beggar appearing at the right time does not prevent your giving. It is not right to say your abbot stopped you from going forth.
འཇིག་རྟེན་ན་ནི་སློང་བ་མོད། །གནོད་པ་བྱེད་པ་དཀོན་པ་སྟེ། །འདི་ལྟར་ཕར་གནོད་མ་བྱས་ན། །འགའ་ཡང་གནོད་པ་མི་བྱེད་དོ། །	Though there are beggars in this world, those who cause harm are rare. For if you do no harm to others, no one will harm you.
དེ་བས་ངལ་བས་མ་བསྒྲུབས་པའི། །ཁྱིམ་དུ་གཏེར་ནི་བྱུང་བ་ལྟར། །བྱང་ཆུབ་སྤྱོད་པའི་གྲོགས་གྱུར་པས། །བདག་གིས་དགྲ་ལ་དགའ་བར་བྱ། །	Therefore, just like a trove appearing painlessly in a home, I will delight in enemies, as they have become friends in enlightened conduct.
འདི་དང་བདག་གིས་བསྒྲུབས་པས་ན། །དེ་ཕྱིར་བཟོད་པའི་འབྲས་བུ་ནི། །འདི་ལ་ཐོག་མར་བདར་འོས་ཏེ། །འདི་ལྟར་དེ་ནི་བཟོད་པའི་རྒྱུ། །	Since they and I created it, it's right to give the fruits of patience to them first, for they're the cause of patience.
གལ་ཏེ་བཟོད་བསྒྲུབ་བསམ་མེད་པས། །དགྲ་འདི་མཆོད་བྱ་མིན་ཞེ་ན། །གྲུབ་པ་ཡི་ནི་རྒྱུར་རུང་བ། །དམ་པའི་ཆོས་ཀྱང་ཅི་སྟེ་མཆོད། །	If enemies deserve no honor since they've no thought to make you patient, why would you honor the true dharma, the cause of accomplishment?
གལ་ཏེ་དགྲ་འདི་གནོད་བྱ་བའི། །བསམ་ཡོད་མཆོད་བྱ་མིན་ཞེ་ན། །སྨན་པ་བཞིན་དུ་ཕན་བརྩོན་ན། །བདག་གི་བཟོད་པ་ཇི་ལྟར་འགྲུབ། །	Though you won't honor your enemies because they want to harm you, if they, like doctors, wished to help, how could they make you patient?
དེ་བས་རབ་ཏུ་སྡང་སེམས་ལ། །བརྟེན་ནས་བཟོད་པ་སྐྱེ་བས་ན། །དེ་ཉིད་བཟོད་པའི་རྒྱུ་ཡིན་པས། །དམ་པའི་ཆོས་བཞིན་མཆོད་པར་འོས། །	Thus since malevolent intent is what produces patience, just they are the cause of patience and worthy of veneration, like true dharma.
དེ་ཕྱིར་སེམས་ཅན་ཞིང་དང་ནི། །རྒྱལ་བའི་ཞིང་ཞེས་ཐུབ་པས་གསུངས། །འདི་དག་མགུ་བྱས་མང་པོ་ཞིག །འདི་ལྟར་ཕུན་སུམ་ཕ་རོལ་ཕྱིན། །	These are the fields of sentient beings and victors, said the Sage. Many who have respected them have gone beyond to perfection.
སེམས་ཅན་རྣམས་དང་རྒྱལ་བ་ལས། །སངས་རྒྱས་ཆོས་འགྲུབ་འདྲ་བ་ལ། །རྒྱལ་ལ་གུས་བྱ་དེ་བཞིན་དུ། །སེམས་ཅན་ལ་མིན་ཅི་ཡི་ཚུལ། །	A buddha's qualities are gained from beings and buddhas alike. How is it right to have respect for victors but not beings?
བསམ་པའི་ཡོན་ཏན་རང་གིས་མིན། །འབྲས་བུ་ལས་ཡིན་དེས་མཚུངས་པར། །སེམས་ཅན་རྣམས་ལའང་ཡོན་ཏན་ཡོད། །དེ་ཕྱིར་དེ་དག་མཉམ་པ་ཡིན། །	It's not from qualities of intention, but due to the results that beings have qualities like theirs. Therefore, they are equal.
བྱམས་སེམས་ལྡན་ལ་མཆོད་པ་གང་། །དེ་ནི་སེམས་ཅན་ཆེ་བ་ཉིད། །སངས་རྒྱས་དད་པའི་བསོད་ནམས་གང་། །དེ་ཡང་སངས་རྒྱས་ཆེ་བ་ཉིད། །	Offering to those with loving-kindness Is sentient beings' greatness. The merit of having faith in the buddhas Is the buddhas' greatness.
སངས་རྒྱས་ཆོས་འགྲུབ་ཆ་ཡོད་པ། །དེས་ན་དེ་དག་མཉམ་པར་འདོད། །ཡོན་ཏན་རྒྱ་མཚོ་མཐའ་ཡས་པའི། །སངས་རྒྱས་རྣམས་དང་འགའ་མི་མཉམ། །	For gaining a buddha's traits, they have a part and are thus equal. Infinite oceans of qualities, the buddhas are equaled by none.
ཡོན་ཏན་མཆོག་ཚོགས་གཅིག་པུ་ཡི། །ཡོན་ཏན་ཤས་ཙམ་འགའ་ཞིག་ལ། །སྣང་ནའང་དེ་ལ་མཆོད་དོན་དུ། །ཁམས་གསུམ་ཕུལ་ཡང་ཆུང་བར་འགྱུར། །	Offering even the three realms to those who appear to have a tiny share of the qualities of those who are the unique collection of sublime qualities would be inadequate.
སངས་རྒྱས་ཆོས་མཆོག་སྐྱེ་བའི་ཤས། །སེམས་ཅན་རྣམས་ལ་ཡོད་པས་ན། །འདི་ཙམ་ངག་གིས་ཆ་བསྟུན་ནས། །སེམས་ཅན་མཆོད་བྱར་རིགས་པར་འགྱུར། །	Since beings have a part in the birth of a buddha's supreme traits, they're similar to that extent and thus deserve veneration.
གཞན་ཡང་གཡོ་མེད་གཉེན་གྱུར་ཅིང་། །ཕན་པ་དཔག་མེད་མཛད་རྣམས་ལ། །སེམས་ཅན་མགུ་བྱ་མ་གཏོགས་པར། །གཞན་གང་ཞིག་གིས་ལན་ལོན་འགྱུར། །	Other than pleasing sentient beings, what way is there to repay those stalwart friends who act to bring immeasurable benefit?
གང་ཕྱིར་སྐུ་གཏོང་མནར་མེད་འཇུག་པ་ལ། །དེ་ལ་ཕན་བཏགས་ལན་ལོན་འགྱུར་བས་ན། །དེ་བས་འདི་དག་གནོད་ཆེན་བྱེད་ན་ཡང་། །ཐམས་ཅད་བཟང་དགུ་ཞིག་ཏུ་སྤྱད་པར་བྱ། །	Since helping them repays those who forsake their bodies and go to the Incessant Hell, even when they inflict on you great harm, make all your actions solely excellent.
རེ་ཞིག་བདག་གི་རྗེར་གྱུར་ཉིད་ཀྱང་ནི། །གང་ཕྱིར་རང་གི་སྐུ་ལའང་མི་གཟིགས་པ། །དེ་ལ་རྨོངས་པ་བདག་གིས་ཇི་ལྟར་ན། །ང་རྒྱལ་བྱ་ཞིང་བྲན་གྱི་དངོས་མི་བྱ། །	Meanwhile, how is it I—an ignoramus— am prideful and don't act like a true servant to those who have disregarded even their own bodies for my sake?
གང་དག་བདེ་བས་ཐུབ་རྣམས་དགྱེས་འགྱུར་ཞིང་། །གང་ལ་གནོད་ན་མི་དགྱེས་འབྱུང་འགྱུར་བ། །དེ་དག་དགའ་བས་ཐུབ་པ་ཀུན་དགྱེས་ཤིང་། །དེ་ལ་གནོད་བྱས་ཐུབ་ལ་གནོད་པ་བྱས། །	Making them happy, whose happiness delights and injuries distress the lords of sages, brings all the lords of sages gratification, while harming them brings injury to the sages.
ཇི་ལྟར་ལུས་ལ་ཀུན་ནས་མེ་འབར་བ། །འདོད་པ་ཀུན་གྱིས་ཡིད་བདེར་མི་འགྱུར་བ། །དེ་བཞིན་སེམས་ཅན་གནོད་པ་བྱས་ན་ཡང་། །ཐུགས་རྗེ་ཆེ་རྣམས་དགྱེས་པའི་ཐབས་མེད་དོ། །	Just as no object of desire will bring happiness when your body is on fire, if you harm sentient beings, there is no way that those with great compassion could be pleased.
དེ་བས་བདག་གིས་འགྲོ་ལ་གནོད་བྱས་པས། །ཐུགས་རྗེ་ཆེ་ཀུན་མི་དགྱེས་གྱུར་པ་གང་། །སྡིག་དེ་དེ་རིང་སོ་སོར་བཤགས་བགྱི་ཡིས། །མི་དགྱེས་གང་ལགས་དེ་ཐུབ་བཟོད་པར་གསོལ། །	Therefore I now confess all my misdeeds, which have caused harm to sentient beings and distressed all those endowed with great compassion. May all those whom I have displeased forgive me.
དེ་བཞིན་གཤེགས་རྣམས་དགྱེས་པར་བགྱི་སླད་དུ། །དེང་ནས་བཟུང་ནས་འཇིག་རྟེན་བྲན་དུ་མཆི། །འགྲོ་མང་རྡོག་པས་བདག་གི་སྤྱིར་འཚོག་གམ། །འགུམས་ཀྱང་མི་བསྡོ་འཇིག་རྟེན་མགོན་དགྱེས་མཛོད། །	To please the tathagatas, from today onward I shall be the world's slave. Even if many beings stomp on my head or kill me, I won't strike back. Guardians of the world, be pleased!
འགྲོ་བ་འདི་ཀུན་ཐུགས་རྗེའི་བདག་ཅན་དེས། །བདག་ཏུ་མཛད་པ་འདི་ལ་ཐེ་ཚོམ་མེད། །སེམས་ཅན་ངོ་བོར་མཐོང་བ་འདི་དག་ཉིད། །མགོན་དེ་བདག་ཉིད་ཅི་ཕྱིར་གུས་མི་བྱེད། །	There's no doubt they whose nature is compassion regard all of these beings as themselves. Those who are seen as sentient beings in nature are guardians in essence—why disrespect them?
འདི་ཉིད་དེ་བཞིན་གཤགས་པ་མཉེས་བྱེད་ཡིན། །རང་དོན་ཡང་དག་སྒྲུབ་པའང་འདི་ཉིད་དོ། །འཇིག་རྟེན་སྡུག་བསྔལ་སེལ་བའང་འདི་ཉིད་དེ། །དེ་ལྟས་བདག་གིས་རྟག་ཏུ་དེ་ཉིད་བྱ། །	Just this is what will please the tathagatas. Just this is what fulfills my very own aims. Just this dispels the sufferings of the world, And therefore I will always do just this.
དཔེར་ན་རྒྱལ་པོའི་མི་འགའ་ཞིག །སྐྱེ་བོ་མང་ལ་གནོད་བྱེད་ཀྱང་། །སྐྱེ་བོ་མིག་རྒྱང་རིང་པོ་དག །ནུས་ཀྱང་ཕྱིར་གནོད་མི་བྱེད་དེ། །	Just as, when one of the king's men wreaks havoc on many people, even if able, the farsighted do not retaliate.
འདི་ལྟར་དེ་གཅིག་མ་ཡིན་གྱི། །རྒྱལ་པོའི་མཐུ་སྟོབས་དེ་ཡི་མཐུ། །དེ་བཞིན་གནོད་བྱེད་ཉམ་ཆུང་བ། །འགའ་ཡང་ཁྱད་དུ་གསད་མི་བྱ། །	For he is not alone—his forces Are the forces of the king— Likewise do not look down upon Weak people who cause harm.
འདི་ལྟར་དམྱལ་བའི་སྲུང་མ་དང་། །ཐུགས་རྗེ་ལྡན་རྣམས་དེ་ཡི་དཔུང་། །དེ་ལྟར་དམངས་ཀྱིས་རྒྱལ་གཏུམ་བཞིན། །སེམས་ཅན་རྣམས་ནི་མགུ་བར་བྱ། །	For theirs are the forces of hell's keepers and of the compassionate. Just as subjects propitiate a tyrant, respect beings.
སེམས་ཅན་མགུ་ལས་བྱུང་བ་ཡི། །མ་འོངས་སངས་རྒྱས་འགྲུབ་ལྟ་ཞོག །ཚེ་འདི་ཉིད་ལ་དཔལ་ཆེན་དང་། །གྲགས་དང་སྐྱེད་འགྱུར་ཅིས་མ་མཐོང་། །	Leave future buddhahood aside, Do you not see in this life That pleasing sentient beings brings Much glory, fame, and joy?
འཁོར་ཚེ་བཟོད་པས་མཛེས་སོགས་དང་། །ནད་མེད་པ་དང་གྲགས་པ་ཡིས། །ཤིན་ཏུ་ཡུན་རིང་འཚོ་བ་དང་། །འཁོར་ལོས་སྒྱུར་བའི་བདེ་རྒྱས་ཐོབ། །	While in samsara, patience brings beauty and so forth, good health, prestige, a very long life, and a chakravarti's pleasures.
དེ་ལྟར་བཟོད་པས་བརྩོན་འགྲུས་བརྩམ། །འདི་ལྟར་བརྩོན་ལ་བྱང་ཆུབ་གནས། །རླུང་མེད་གཡོ་བ་མེད་པ་བཞིན། །བསོད་ནམས་བརྩོན་འགྲུས་མེད་མི་འབྱུང་། །	Thus with patience, be diligent. Enlightenment dwells in striving so. There is no motion without wind; No merit without diligence.
བརྩོན་གང་དགེ་ལ་སྤྲོ་བའོ། །དེ་ཡི་མི་མཐུན་ཕྱོགས་བཤད་བྱ། །ལེ་ལོ་ངན་ལ་ཞེན་པ་དང་། །སྒྱིད་ལུག་བདག་ཉིད་བརྙས་པའོ། །	Diligence is a zest for virtue. What's contrary to that? To explain, It's laziness—clinging to the bad And sloth and self-disparagement.
སྙོམ་ལས་བདེ་བའི་རོ་མྱང་དང་། །གཉིད་ལ་བརྟེན་པའི་སྲེད་པ་ཡིས། །འཁོར་བའི་སྡུག་བསྔལ་མི་སྐྱོ་ལས། །ལེ་ལོ་ཉེ་བར་སྐྱེ་བར་འགྱུར། །	Laziness arises from not wearying of samsaric pain, from craving sleep and savoring the pleasures of being indolent.
ཉོན་མོངས་རྒྱ་བས་བཤོར་ནས་ནི། །སྐྱེ་བའི་རྒྱར་ནི་ཆུད་གྱུར་ནས། །འཆི་བདག་ཁར་ནི་སོང་གྱུར་པ། །ཅི་སྟེ་ད་དུང་མི་ཤེས་སམ། །	Stalked by the afflictions, you've walked into the trap of birth. You've entered the maw of the Lord of Death. Do you still not understand?
རང་སྡེ་རིམ་གྱིས་གསོད་པ་ཡང་། །ཁྱོད་ཀྱིས་མཐོང་བར་མ་གྱུར་ཏམ། །འོན་ཀྱང་གཉིད་ལ་བརྟེན་པ་གང་། །གདོལ་པ་དང་ནི་མ་ཧེ་བཞིན། །	Have you not seen that your compeers are being killed, one after another? Still, even so you fall asleep, just like a buffalo with a butcher.
ལམ་ནི་ཀུན་ནས་བཀག་ནས་སུ། །འཆི་བདག་གིས་ནི་བལྟས་བཞིན་དུ། །ཇི་ལྟར་ཁྱོད་ནི་ཟ་དགའ་ཞིང་། །འདི་ལྟར་གཉིད་ལོག་ཇི་ལྟར་དགའ། །	When all around the ways are blocked And the Lord of Death is watching you, How is it you enjoy your food? How can you like so much to sleep?
མྱུར་བ་ཉིད་དུ་འཆི་འགྱུར་བས། །ཇི་སྲིད་དུ་ནི་ཚོགས་བསག་བྱ། །དེ་ཚེ་ལེ་ལོ་སྤངས་ཀྱང་ནི། །དུས་མ་ཡིན་པར་ཅི་ཞིག་བྱ། །	You will die soon, so until then gather the accumulations. At that time, even if you give up sloth, what can you do when it's too late?
འདི་ནི་མ་བྱས་བརྩམས་པ་དང་། །འདི་ཕྱེད་བྱས་པར་གནས་པ་ལ། །གློ་བུར་འཆི་བདག་འོངས་ནས་ནི། །ཀྱི་ཧུད་བཅོམ་ཞེས་སེམས་པར་འགྱུར། །	This is undone, this just begun, And this remains but halfway done. The Lord of Death will suddenly come, And you will think, "Alas, I'm finished!"
མྱ་ངན་ཤུགས་ཀྱིས་སྐྲངས་པ་ཡི། །མིག་དམར་གདོང་ལ་མཆི་མ་འཛག །ཉེ་དུ་རེ་ཐག་ཆད་པ་དང་། །གཤིན་རྗེའི་ཕོ་ཉའི་བཞིན་ལ་བལྟ། །	You'll watch your relatives lose all hope as tears roll down their faces, their eyes red and swollen from grief. You'll see the faces of Yama's messengers.
རང་སྡིག་དྲན་པས་གདུང་བ་དང་། །དམྱལ་བའི་སྒྲ་ནི་ཐོས་པ་ཡིས། །སྐྲག་པས་མི་གཙང་ལུས་གོས་ཤིང་། །མྱོས་པར་འགྱུར་ཚེ་ཅི་ཞིག་བྱ། །	Recalling your misdeeds with anguish and hearing the din of hell, the dread will make you foul yourself with filth. When you become intoxicated, what will you do?
ཁྱོད་ནི་ཉ་གསོན་འགྲེ་བ་ལྟའི། །ཚེ་འདིར་འཇིགས་དང་ལྡན་གྱུར་ན། །སྡིག་བྱས་དམྱལ་བ་མི་བཟད་པའི། །སྡུག་བསྔལ་རྣམས་ནི་སྨོས་ཅི་དགོས། །	If like a living, writhing fish, you have such terror in this life, what of the intense suffering of hell from the misdeeds you've done?
ཆུ་ཚན་གྱིས་ནི་རེག་པ་ན། །གཞོན་ཤ་ཅན་ལ་རབ་ཚ་བའི། །དམྱལ་བ་ཡི་ནི་ལས་བྱས་ནས། །ཅི་ཕྱིར་འདི་ལྟར་བདེ་བར་གནས། །	Your flesh is tender when it's touched by scalding water, yet you have done the karma of the hottest hells. Why do you stay so comfortably?
བརྩོན་མེད་འབྲས་བུ་འདོད་པ་དང་། །བཟེ་རེ་ཅན་ལ་གནོད་མང་ཞིང་། །འཆི་བས་བཟུང་བཞིན་ལྷ་འདྲ་བ། །ཀྱི་ཧུད་སྡུག་བསྔལ་དག་གིས་བཅོམ། །	You want results without any effort— Such pain for one so delicate! When grasped by death, you're like a god. Alas! Suffering will destroy you!
མི་ཡི་གྲུ་ལ་བརྟེན་ནས་སུ། །སྡུག་བསྔལ་ཆུ་བོ་ཆེ་ལས་སྒྲོལ། །གྲུ་འདི་ཕྱི་ནས་རྙེད་དཀའ་བས། །རྨོངས་པ་དུས་སུ་གཉིད་མ་ལོག །	Free yourself with the human boat from the great river of suffering. Such a boat is hard to get again. Now is no time for sleep, you fool.
དགའ་བའི་རྒྱུ་ནི་མཐའ་ཡས་པའི། །དམ་ཆོས་དགའ་བའི་མཆོག་སྤངས་ནས། །སྡུག་བསྔལ་རྒྱུ་ཡིས་གཡེང་བ་དང་། །རྒོད་སོགས་ལ་ཁྱོད་ཅི་ཕྱིར་དགའ། །	Forsaking the sublime joy of dharma, the cause of infinite delight, why do you relish such distractions and games that will cause suffering?
སྒྱིད་ལུག་མེད་དང་དཔུང་ཚོགས་དང་། །ལྷུར་བླང་བདག་ཉིད་དབང་བྱ་དང་། །བདག་དང་གཞན་དུ་མཉམ་པ་དང་། །བདག་དང་གཞན་དུ་བརྗེ་བར་གྱིས། །	Don't be discouraged; practice with the forces, purpose, and self-control: The equality of self and others and exchanging yourself for others.
བདག་གིས་བྱང་ཆུབ་ག་ལ་ཞེས། །སྒྱིད་ལུག་པར་ནི་མི་བྱ་སྟེ། །འདི་ལྟར་དེ་བཞིན་གཤེགས་པ་ནི། །བདེན་པ་གསུང་བས་བདེན་འདི་གསུངས། །	Don't get demoralized and think, "How could I be awakened?" For the Tathagata who speaks the truth has spoken this truth.
བདག་ལྟ་རིགས་ཀྱིས་མིར་སྐྱེས་ལ། །ཕན་དང་གནོད་པའི་ངོ་ཤེས་པས། །བྱང་ཆུབ་སྤྱོད་པ་མ་བཏང་ན། །བདག་གིས་བྱང་ཆུབ་ཅིས་མི་འཐོབ། །	If I, born in the human race, can recognize what helps and harms and don't give up enlightened conduct, why wouldn't I reach enlightenment?
འོན་ཏེ་རྐང་ལག་ལ་སོགས་པ། །བཏང་དགོས་བདག་ནི་འཇིགས་ཤེ་ན། །ལྕི་དང་ཡང་བ་མ་དཔྱད་པར། །རྨོངས་པས་བདག་ནི་འཇིགས་པར་ཟད། །	"But I'm afraid of sacrificing My limbs and such," I say, not thinking What is severe and what is light— Delusion has left me in fear.
