Word,Translation,Line,Verse
སྨན་པ་,physician,སྨན་པའི་ངག་མ་མཉན་ན་སྨན་དག་གིས། །,དེ་ལྟར་རྣམ་བསམས་ཇི་སྐད་བཤད་པ་ཡི། །བསླབ་པ་བསྒྲུབ་པའི་ཆེད་དུ་འབད་པར་བྱ། །སྨན་པའི་ངག་མ་མཉན་ན་སྨན་དག་གིས། །བཅོས་དགོས་ནད་པ་སོས་པ་ག་ལ་ཡོད། །
སྨན་པ་,doctors,སྨན་པ་ཀུན་ཀྱང་གསོ་དཔྱད་ཀྱི། །མི་བདེ་བ་ཡིས་ནད་མེད་བྱེད།,སྨན་པ་ཀུན་ཀྱང་གསོ་དཔྱད་ཀྱི། །མི་བདེ་བ་ཡིས་ནད་མེད་བྱེད། །དེ་བས་སྡུག་བསྔལ་མང་པོ་དག །གཞོམ་ཕྱིར་མི་བདེ་ཆུང་བཟོད་བྱ། །
གཅིག་,one,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །གནས་པའི་མི་ཀུན་བརླག་བྱེད་ལ།,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །གནས་པའི་མི་ཀུན་བརླག་བྱེད་ལ། །དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །
གཅིག་,single,སེམས་གསལ་གཅིག་བསྐྱེད་འབྲས་བུ་གང་། །,སེམས་གསལ་གཅིག་བསྐྱེད་འབྲས་བུ་གང་། །ཚངས་ལ་སོགས་པ་ཡིན་པ་ལྟར། །ལུས་ངག་བཅས་པའི་འབྲས་བུ་མང་། །སྤྱོད་པ་ཞན་པས་དེ་ལྟ་མིན། །
གཅིག་,alone,འདི་ལྟར་དེ་གཅིག་མ་ཡིན་གྱི། །,འདི་ལྟར་དེ་གཅིག་མ་ཡིན་གྱི། །རྒྱལ་པོའི་མཐུ་སྟོབས་དེ་ཡི་མཐུ། །དེ་བཞིན་གནོད་བྱེད་ཉམ་ཆུང་བ། །འགའ་ཡང་ཁྱད་དུ་གསད་མི་བྱ། །
གཅིག་,single entity,གཅིག་ལ་རང་བཞིན་གསུམ་ཉིད་ནི། །རིགས་མིན་དེས་ན་དེ་ཡོད་མིན། །,གཅིག་ལ་རང་བཞིན་གསུམ་ཉིད་ནི། །རིགས་མིན་དེས་ན་དེ་ཡོད་མིན། །དེ་བཞིན་ཡོན་ཏན་ཡོད་མིན་ཏེ། །དེ་ཡང་སོ་སོར་རྣམ་གསུམ་ཕྱིར། །
རྙེད་,found,།དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །གནས་པའི་མི་ཀུན་བརླག་བྱེད་ལ། །དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །
རྙེད་,obtained,འདི་འདྲའི་དལ་བ་རྙེད་གྱུར་ནས།,འདི་འདྲའི་དལ་བ་རྙེད་གྱུར་ནས། །བདག་གིས་དགེ་གོམས་མ་བྱས་ན། །འདི་ལས་བསླུས་པ་གཞན་མེད་དེ། །འདི་ལས་རྨོངས་པའང་གཞན་མེད་དོ། །
རྙེད་,possessions,བདག་གི་རྙེད་དང་བཀུར་སྟི་དང་། །ལུས་དང་འཚོ་བ་མེད་བླ་ཞིང་། །,བདག་གི་རྙེད་དང་བཀུར་སྟི་དང་། །ལུས་དང་འཚོ་བ་མེད་བླ་ཞིང་། །དགེ་བ་གཞན་ཡང་ཉམས་བླ་ཡི། །སེམས་ནི་ནམས་ཀྱང་ཉམས་མི་བྱ། །
རྙེད་,gain,རྙེད་དང་བཀུར་སྟི་གྲགས་འདོད་པའམ།,རྙེད་དང་བཀུར་སྟི་གྲགས་འདོད་པའམ། །གཡོག་འཁོར་དོན་དུ་གཉེར་འདོད་པའམ། །བདག་སེམས་རིམ་གྲོ་འདོད་གྱུར་ན། །དེ་ཚེ་ཤིང་བཞིན་གནས་པར་བྱ། །
རྙེད་,finding,།ཡིད་མི་བདེ་བའི་ཟས་རྙེད་ནས།,མི་འདོད་བྱས་དང་འདོད་པ་ཡི། །གེགས་བྱས་པ་ལ་བྱུང་གྱུར་པ། །ཡིད་མི་བདེ་བའི་ཟས་རྙེད་ནས། །ཞེ་སྡང་བརྟས་ཏེ་བདག་འཇོམས་སོ། །
རྙེད་,find,སེམས་ཅན་རང་གིས་བདེ་རྙེད་ན། །,སེམས་ཅན་ཐམས་ཅད་བདེ་འདོད་པས། །བྱང་ཆུབ་ཏུ་ནི་སེམས་བསྐྱེད་ནས། །སེམས་ཅན་རང་གིས་བདེ་རྙེད་ན། །དེས་ཀོ་ཅི་སྟེ་ཁྲོ་བར་བྱེད། །
རྙེད་,obtain,གལ་ཏེ་དེས་དེ་ལས་རྙེད་དམ། །,གལ་ཏེ་དེས་དེ་ལས་རྙེད་དམ། །སྦྱིན་བདག་ཁྱིམ་ན་གནས་གྱུར་པ། །ཀུན་དུ་དེ་ཁྱོད་ལ་མེད་ན། །བྱིན་མ་བྱིན་རུང་དེས་ཅི་བྱ། །
རྙེད་,material gains,རྙེད་དང་བཀུར་སྟི་འཆིང་མི་དགོས། །,བདག་ནི་གྲོལ་བ་དོན་གཉེར་ལ། །རྙེད་དང་བཀུར་སྟི་འཆིང་མི་དགོས། །གང་དག་བདག་བཅིངས་གྲོལ་བྱེད་པ། །དེ་ལ་བདག་ནི་ཇི་ལྟར་ཁྲོ། །
རྙེད་,gains,ཆགས་པའི་ཕྱིར་དང་རྙེད་སོགས་ལ། །,ཆགས་པའི་ཕྱིར་དང་རྙེད་སོགས་ལ། །སྲེད་པས་འཇིག་རྟེན་མི་སྤོང་སྟེ། །དེ་བས་འདི་དག་ཡོངས་སྤོངས་ལ། །མཁས་པས་འདི་ལྟར་དཔྱད་པར་བྱ། །
རྙེད་,gained,འདི་བཞིན་བདག་གིས་མ་རྙེད་ཅིང་། །,འདི་ནི་བཀུར་བྱས་བདག་ནི་མིན། །འདི་བཞིན་བདག་གིས་མ་རྙེད་ཅིང་། །འདི་ནི་བསྟོད་བྱས་བདག་ལ་སྨོད། །འདི་བདེ་བདག་ནི་སྡུག་བསྔལ་ལ། །
རྙེད་,wealth,ཅི་སྟེ་འདི་ལ་རྙེད་ཡོད་ཀྱང་། །,ཅི་སྟེ་འདི་ལ་རྙེད་ཡོད་ཀྱང་། །གལ་ཏེ་ང་ཡི་ལས་བྱེད་ན། །འདི་ལ་འཚོ་བ་ཙམ་བྱིན་ནས། །བདག་གི་སྟོབས་ཀྱིས་དེ་བླང་བྱ། །
གསོ་བའི་,cure,།དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །གནས་པའི་མི་ཀུན་བརླག་བྱེད་ལ། །དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །
གསོ་བའི་,healing,བདག་ནི་རང་གི་ཉེས་པས་དེའི། །གསོ་བའི་སྤྱོད་ཡུལ་མ་གྱུར་ཏོ། །,སེམས་ཅན་ཐམས་ཅད་ཕན་མཛད་པའི། །སངས་རྒྱས་གྲངས་མེད་འདས་གྱུར་ཀྱང་། །བདག་ནི་རང་གི་ཉེས་པས་དེའི། །གསོ་བའི་སྤྱོད་ཡུལ་མ་གྱུར་ཏོ། །
ཐམས་ཅད་མཁྱེན་,All-Knowing,དེ་ལ་སྨན་པ་ཐམས་ཅད་མཁྱེན། །,དེ་ལ་སྨན་པ་ཐམས་ཅད་མཁྱེན། །ཟུག་རྔུ་ཐམས་ཅད་འབྱིན་པ་ཡི། །བཀའ་ལྟར་མི་བྱེད་སེམས་པ་ནི། །ཤིན་ཏུ་གཏི་མུག་སྨད་པའི་གནས། །
ཐམས་ཅད་མཁྱེན་,omniscience,།མྱུར་དུ་ཐམས་ཅད་མཁྱེན་འདོད་པས།,ཉོན་མོངས་ཤེས་བྱའི་སྒྲིབ་པ་ཡི། །མུན་པའི་གཉེན་པོ་སྟོང་པ་ཉིད། །མྱུར་དུ་ཐམས་ཅད་མཁྱེན་འདོད་པས། །དེ་ནི་ཇི་ལྟར་སྒོམ་མི་བྱེད། །
ཟུག་རྔུ་,thorns,ཟུག་རྔུ་ཐམས་ཅད་འབྱིན་པ་ཡི། །,དེ་ལ་སྨན་པ་ཐམས་ཅད་མཁྱེན། །ཟུག་རྔུ་ཐམས་ཅད་འབྱིན་པ་ཡི། །བཀའ་ལྟར་མི་བྱེད་སེམས་པ་ནི། །ཤིན་ཏུ་གཏི་མུག་སྨད་པའི་གནས། །
ཟུག་རྔུ་,splinter,ཟུག་རྔུ་ཁོང་བརླག་གནོད་བསལ་ཕྱིར། །ལུས་རྨ་བཏོད་པའི་སྡུག་བསྔལ་བཞིན། །,བདག་གིས་བྱང་ཆུབ་སྒྲུབ་པ་ཡི། །སྡུག་བསྔལ་འདི་ནི་ཚོད་ཡོད་དེ། །ཟུག་རྔུ་ཁོང་བརླག་གནོད་བསལ་ཕྱིར། །ལུས་རྨ་བཏོད་པའི་སྡུག་བསྔལ་བཞིན། །
ཟུག་རྔུ་,pain,མ་ཡི་མངལ་གྱི་ཟུག་རྔུ་དང་། །,འཇིགས་ལ་མི་འཇིགས་མ་བྱིན་དང་། །ཉམ་ཐག་བདེ་མ་བྱིན་ན་བདག །མ་ཡི་མངལ་གྱི་ཟུག་རྔུ་དང་། །སྡུག་བསྔལ་འབའ་ཞིག་བསྐྱེད་པར་ཟད། །
སྨད་པའི་,deserving of criticism,ཤིན་ཏུ་གཏི་མུག་སྨད་པའི་གནས། །,དེ་ལ་སྨན་པ་ཐམས་ཅད་མཁྱེན། །ཟུག་རྔུ་ཐམས་ཅད་འབྱིན་པ་ཡི། །བཀའ་ལྟར་མི་བྱེད་སེམས་པ་ནི། །ཤིན་ཏུ་གཏི་མུག་སྨད་པའི་གནས། །
སྨད་པའི་,criticism,གནས་མིན་བཟོད་པ་སྨད་པའི་གནས། །,བདག་གི་སེམས་ལ་གནས་བཞིན་དུ། །དགའ་མགུར་བདག་ལ་གནོད་བྱེད་པ། །དེ་ལའང་མི་ཁྲོ་བཟོད་པ་ནི། །གནས་མིན་བཟོད་པ་སྨད་པའི་གནས། །
སེམས་པ་,contemplate,བཀའ་ལྟར་མི་བྱེད་སེམས་པ་ནི། །,དེ་ལ་སྨན་པ་ཐམས་ཅད་མཁྱེན། །ཟུག་རྔུ་ཐམས་ཅད་འབྱིན་པ་ཡི། །བཀའ་ལྟར་མི་བྱེད་སེམས་པ་ནི། །ཤིན་ཏུ་གཏི་མུག་སྨད་པའི་གནས། །
སེམས་པ་,think,ཉ་པ་གདོལ་པ་ཞིང་པ་ལ་སོགས་པ། །རང་གི་འཚོ་བ་ཙམ་ཞིག་སེམས་པ་ཡང་། །,ཉ་པ་གདོལ་པ་ཞིང་པ་ལ་སོགས་པ། །རང་གི་འཚོ་བ་ཙམ་ཞིག་སེམས་པ་ཡང་། །གྲང་དང་ཚལ་སོགས་པའི་གནོད་བཟོད་ན། །འགྲོ་བ་བདེ་ཕྱིར་བདག་ལྟ་ཅིས་མི་བཟོད། །
སེམས་པ་,mind,ངེས་པར་སེམས་པས་རྟག་ཏུ་ནི། །མིག་ནི་ཕབ་སྟེ་བལྟ་བར་བྱ། །,དོན་མེད་གཡེང་བར་ལྟ་བ་ནི། །ནམ་ཡང་བདག་གིས་མི་བྱ་སྟེ། །ངེས་པར་སེམས་པས་རྟག་ཏུ་ནི། །མིག་ནི་ཕབ་སྟེ་བལྟ་བར་བྱ། །
སེམས་པ་,contemplation,།ཆོས་ལ་སེམས་པའི་ཀ་ཆེན་ལ།,སེམས་ཀྱི་གླང་ཆེན་མྱོས་པ་ནི། །ཆོས་ལ་སེམས་པའི་ཀ་ཆེན་ལ། །ཇི་ལྟར་བཏགས་པ་མི་འཆོར་བར། །དེ་ལྟར་འབད་པ་ཀུན་གྱིས་བརྟག །
སེམས་པ་,thoughts,དེ་ལ་སེམས་པ་འབའ་ཞིག་གིས། །ཚེ་འདི་དོན་མེད་འདའ་བར་འགྱུར།,དེ་ལ་སེམས་པ་འབའ་ཞིག་གིས། །ཚེ་འདི་དོན་མེད་འདའ་བར་འགྱུར། །རྟག་པ་མེད་པའི་མཛའ་བཤེས་ཀྱིས། །གཡུང་དྲུང་ཆོས་ཀྱང་འཇིག་པར་འགྱུར། །
སེམས་པ་,focus,།བདག་ལ་སེམས་པ་གཅིག་པུ་ཡིས།,བསམ་པ་གཞན་ནི་ཀུན་བཏང་སྟེ། །བདག་ལ་སེམས་པ་གཅིག་པུ་ཡིས། །སེམས་ནི་མཉམ་པར་གཞག་ཕྱིར་དང་། །དུལ་བར་བྱ་ཕྱིར་བརྩོན་ཏེ་བྱ། །
སེམས་པ་,thinking,གལ་ཏེ་བྱིན་ན་ཅི་སྤྱད་ཅེས། །བདག་དོན་སེམས་པ་འདྲེ་ཡི་ཚུལ།,གལ་ཏེ་བྱིན་ན་ཅི་སྤྱད་ཅེས། །བདག་དོན་སེམས་པ་འདྲེ་ཡི་ཚུལ། །གལ་ཏེ་སྤྱད་ན་ཅི་སྦྱིན་ཅེས། །གཞན་དོན་སེམས་པ་ལྷ་ཡི་ཆོས། །
སེམས་པ་,thought,ད་དུང་བདག་ལ་རང་གི་དོན། །ཡོད་སྙམ་སེམས་པ་དེ་དོར་ཅིག །,ད་དུང་བདག་ལ་རང་གི་དོན། །ཡོད་སྙམ་སེམས་པ་དེ་དོར་ཅིག །བདག་གིས་གཞན་ལ་ཁྱོད་བཙོང་གིས། །སྐྱོ་བར་མ་སེམས་ཞོ་ཤ་ཕུལ། །
སེམས་པ་,Consciousness,སེམས་པ་སེམས་མེད་དེ་དག་ཀྱང་། །གཅིག་འགྱུར་གང་ཕྱིར་ཡོད་ཉིད་མཚུངས།,སེམས་པ་སེམས་མེད་དེ་དག་ཀྱང་། །གཅིག་འགྱུར་གང་ཕྱིར་ཡོད་ཉིད་མཚུངས། །གང་ཚེ་བྱེ་བྲག་ཕྱིན་ཅི་ལོག །དེ་ཚེ་འབྲ་བའི་རྟེན་གང་ཡིན། །
སེམས་པ་,consciousness,ཇི་སྟེ་བདག་ལ་འགྱུར་མེད་ན། །སེམས་པས་དེ་ལ་ཅི་ཞིག་བྱས།,ཇི་སྟེ་བདག་ལ་འགྱུར་མེད་ན། །སེམས་པས་དེ་ལ་ཅི་ཞིག་བྱས། །དེ་ལྟར་ཤེས་མེད་བྱ་བྲལ་བ། །ནམ་མཁའ་བདག་ཏུ་བྱས་པར་འགྱུར། །
གཡང་ས་,precipices,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
གཡང་ས་,precipice,ཁ་ཅིག་འགག་ཅིང་གཡང་སར་མཆོང་།,ཁ་ཅིག་འགག་ཅིང་གཡང་སར་མཆོང་། །དུག་དང་མི་འཕྲོད་ཟ་བ་དང་། །བསོད་ནམས་མ་ཡིན་སྤྱོད་པ་ཡིས། །རང་ལ་གནོད་པ་བྱེད་པ་ཡོད། །
གཡང་ས་,pitfalls,སྲིད་པ་ན་ནི་གཡང་ས་མང་། །,སྲིད་པ་ན་ནི་གཡང་ས་མང་། །དེར་ནི་དེ་ཉིད་མིན་འདི་འདྲ། །དེར་ཡང་ཕན་ཚུན་འགལ་བས་ན། །སྲིད་ན་དེ་ཉིད་འདི་འདྲ་མེད། །
ཆུང་ངུ་,small,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
ཆུང་ངུ་,minor,རྨ་ཡི་སྡུག་བསྔལ་ཆུང་ངུ་ཡིས། །སྐྲག་པའང་རྨ་ཡི་བག་བྱེད་ན། །,རྨ་ཡི་སྡུག་བསྔལ་ཆུང་ངུ་ཡིས། །སྐྲག་པའང་རྨ་ཡི་བག་བྱེད་ན། །བསྡུས་འཇོམས་རིས་འཇོམས་སྐྲག་པ་དག །སེམས་ཀྱི་རྨ་ལྟ་ཅིས་མི་སྲུང་། །
ཆུང་ངུ་,lesser,།ཆུང་ངུའི་ཕྱིར་ནི་ཆེ་མི་གཏང་།,སྦྱིན་པའི་ཕ་རོལ་ཕྱིན་ལ་སོགས། །གོང་ནས་གོང་དུ་ཁྱད་ཞུགས་སྤྱད། །ཆུང་ངུའི་ཕྱིར་ནི་ཆེ་མི་གཏང་། །གཙོ་ཆེར་གཞན་གྱི་དོན་བསམ་མོ། །
ཆུང་ངུ་,tiny,མི་གཙང་ལས་བྱུང་མི་གཙང་སྲིན། །ཆུང་ངུའང་ཁྱོད་འདོད་མི་བྱེད་ལ། །,མི་གཙང་ལས་བྱུང་མི་གཙང་སྲིན། །ཆུང་ངུའང་ཁྱོད་འདོད་མི་བྱེད་ལ། །མི་གཙང་མང་གི་རང་བཞིན་ལུས། །མི་གཙང་སྐྱེས་པའང་འདོད་པར་བྱེད། །
ཆུང་ངུ་,slightest,དེ་བས་ཇི་ལྟར་ཆུང་ངུ་ན། །མི་སྙན་ལས་ཀྱང་བདག་བསྲུང་བ། །,དེ་བས་ཇི་ལྟར་ཆུང་ངུ་ན། །མི་སྙན་ལས་ཀྱང་བདག་བསྲུང་བ། །དེ་བཞིན་གཞན་ལ་བསྲུང་སེམས་དང་། །སྙིང་རྗེའི་སེམས་ནི་དེ་ལྟར་བྱ། །
ཆུང་ངུ་,smallest,དེ་བས་ཇི་ལྟར་ཆུང་ངུ་ན། །མི་སྙན་ལས་ཀྱང་བདག་བསྲུང་བ། །,དེ་བས་ཇི་ལྟར་ཆུང་ངུ་ན། །མི་སྙན་ལས་ཀྱང་བདག་བསྲུང་བ། །དེ་བཞིན་འགྲེ་ལ་བསྲུང་སེམས་དང་། །སྙིང་རྗེའི་སེམས་ནི་གོམས་པར་བྱ། །
ཆུང་ངུ་,little,སེམས་ཅན་གཟི་བརྗིད་ཆུང་ངུ་གང་། །དེ་དག་གཟི་བརྗིད་ཆེན་པོར་ཤོག །,སེམས་ཅན་གཟི་བརྗིད་ཆུང་ངུ་གང་། །དེ་དག་གཟི་བརྗིད་ཆེན་པོར་ཤོག །དཀའ་ཐུབ་ཅན་གང་གཟུགས་ངན་པ། །གཟུགས་བཟང་ཕུན་སུམ་ཚོགས་གྱུར་ཅིག །
བག་ཡོད་,mindful,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
བག་ཡོད་,mindfulness,།དེ་ལྟར་བག་ཡོད་གཏམ་དྲན་ཏེ།,ཅི་ནས་ལས་བྱེད་སྔོན་རོལ་ནས། །ཐམས་ཅད་ལ་ནི་མཐུ་ཡོད་པ། །དེ་ལྟར་བག་ཡོད་གཏམ་དྲན་ཏེ། །བདག་ཉིད་ལྡང་བ་ཡང་བར་བྱ། །
ལྷུང་བ་,fall,དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
ལྷུང་བ་,falling,ཤིན་ཏུ་འབར་བའི་ལྕགས་ཀྱི་ས་གཞིར་ལྷུང་བ་མི་དགེ་མང་པོས་འགྱུར། །,གཤིན་རྗེའི་སྐྱེས་བུས་པགས་པ་མ་ལུས་བཤུས་པས་ཤིན་ཏུ་ཉམ་ཐག་ཅིང་། །རབ་ཏུ་ཚ་བའི་མེ་ཡིས་བཞུས་པའི་ཟངས་ཞུན་ལུས་ལ་བླུགས་གྱུར་ལ། །འབར་བའི་རལ་གྲི་མདུང་ཐུང་གིས་བསྣུན་ཤ་ཡི་དུམ་བུ་བརྒྱར་ལྷགས་ཤིང་། །ཤིན་ཏུ་འབར་བའི་ལྕགས་ཀྱི་ས་གཞིར་ལྷུང་བ་མི་དགེ་མང་པོས་འགྱུར། །
ལྷུང་བ་,fallen,དེ་ལྟར་ལྷུང་བ་དེ་ཡི་ཡང་། །,དེ་ལྟར་ལྷུང་བ་དེ་ཡི་ཡང་། །འདོད་པ་ས་འདི་ཐམས་ཅད་ཀྱིས། །རྫོགས་པར་ནུས་པ་ཡོད་མིན་ན། །དེ་ཡི་འདོད་པ་སུས་བྱེད་ནུས། །
ཡུན་རིང་,long-lasting,དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
ཡུན་རིང་,extended time,དགྲ་གཞན་ཀུན་ཀྱང་དེ་ལྟ་བུར། །ཡུན་རིང་ཐུབ་པ་མ་ཡིན་ནོ། །,བདག་གི་ཉོན་མོངས་དགྲ་བོ་གང་། །དུས་རིང་ཐོག་མཐའ་མེད་པ་ལྟར། །དགྲ་གཞན་ཀུན་ཀྱང་དེ་ལྟ་བུར། །ཡུན་རིང་ཐུབ་པ་མ་ཡིན་ནོ། །
ཡུན་རིང་,long period,ཡུན་རིང་དུས་སུ་སྤྱད་བྱས་ཀྱང་། །,བཟླས་བརྗོད་དང་ནི་དཀའ་ཐུབ་ཀུན། །ཡུན་རིང་དུས་སུ་སྤྱད་བྱས་ཀྱང་། །སེམས་གཞན་གཡེངས་པས་བྱས་པ་ནི། །དེ་ཉིད་རིག་པས་དོན་མེད་གསུངས། །
ཡུན་རིང་,long,བདག་ནི་དེང་ཉིད་ཤི་ཡང་བླའི། །ལོག་འཚོས་ཡུན་རིང་གསོན་མི་རུང་། །,བདག་ནི་དེང་ཉིད་ཤི་ཡང་བླའི། །ལོག་འཚོས་ཡུན་རིང་གསོན་མི་རུང་། །བདག་ལྟ་ཡུན་རིང་གནས་གྱུར་ཀྱང་། །འཆི་བའི་སྡུག་བསྔལ་དེ་ཉིད་ཡིན། །
ཡུན་རིང་,long time,བདག་ལྟ་ཡུན་རིང་གནས་གྱུར་ཀྱང་། །འཆི་བའི་སྡུག་བསྔལ་དེ་ཉིད་ཡིན། །,བདག་ནི་དེང་ཉིད་ཤི་ཡང་བླའི། །ལོག་འཚོས་ཡུན་རིང་གསོན་མི་རུང་། །བདག་ལྟ་ཡུན་རིང་གནས་གྱུར་ཀྱང་། །འཆི་བའི་སྡུག་བསྔལ་དེ་ཉིད་ཡིན། །
གནས་པར་,remain,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
གནས་པར་,abide,ང་རྒྱལ་འདི་ལ་གནས་པར་བྱ། །,བདག་གིས་ཀུན་ལས་རྒྱལ་བྱ་སྟེ། །བདག་ལས་སུ་ཡང་རྒྱལ་མི་བྱ། །རྒྱལ་བ་སེང་གེའི་སྲས་བདག་གིས། །ང་རྒྱལ་འདི་ལ་གནས་པར་བྱ། །
གནས་པར་,dwell,ནམ་ཞིག་བདག་ནི་གནས་པར་འགྱུར། །,ས་ཕྱོགས་བདག་གིར་བཟུང་མེད་པ། །རང་བཞིན་གྱིས་ནི་ཡངས་རྣམས་སུ། །རང་དབང་སྤྱོད་ཅིང་ཆགས་མེད་པར། །ནམ་ཞིག་བདག་ནི་གནས་པར་འགྱུར། །
རིགས་མ་ཡིན་,unwise,དི་རིང་ཁོ་ན་མི་འཆི་ཞེས། །བདེ་བར་འདུག་པ་རིགས་མ་ཡིན། །,དི་རིང་ཁོ་ན་མི་འཆི་ཞེས། །བདེ་བར་འདུག་པ་རིགས་མ་ཡིན། །བདག་ནི་མེད་པར་འགྱུར་བའི་དུས། །དེ་ནི་གདོན་མི་ཟ་བར་འབྱུང་། །
རིགས་མ་ཡིན་,not right,གཞན་དབང་མིག་ལ་སོགས་པ་ཡིས། །རང་དོན་སྒྲུབ་པར་རིགས་མ་ཡིན། །,གཞན་དབང་མིག་ལ་སོགས་པ་ཡིས། །རང་དོན་སྒྲུབ་པར་རིགས་མ་ཡིན། །དེ་དོན་མིག་ལ་སོགས་པ་ཡིས། །དེ་ལ་ལོག་པར་བྱ་མི་རིགས། །
མེད་པར་འགྱུར་,cease to be,བདག་ནི་མེད་པར་འགྱུར་བའི་དུས། །དེ་ནི་གདོན་མི་ཟ་བར་འབྱུང་། །,དི་རིང་ཁོ་ན་མི་འཆི་ཞེས། །བདེ་བར་འདུག་པ་རིགས་མ་ཡིན། །བདག་ནི་མེད་པར་འགྱུར་བའི་དུས། །དེ་ནི་གདོན་མི་ཟ་བར་འབྱུང་། །
མེད་པར་འགྱུར་,turn out to be non-existent,གཉི་ག་ཡང་ནི་མེད་པར་འགྱུར། །,འོན་ཏེ་ཤེས་བྱ་ལས་ཤེས་གྲུབ། །ཤེས་བྱ་ཡོད་ལ་རྟེན་ཅི་ཡོད། །དེ་སྟེ་ཕན་ཚུན་དབང་གིས་ཡོད། །གཉི་ག་ཡང་ནི་མེད་པར་འགྱུར། །
དུས་,time,བདག་ནི་མེད་པར་འགྱུར་བའི་དུས། །དེ་ནི་གདོན་མི་ཟ་བར་འབྱུང་། །,དི་རིང་ཁོ་ན་མི་འཆི་ཞེས། །བདེ་བར་འདུག་པ་རིགས་མ་ཡིན། །བདག་ནི་མེད་པར་འགྱུར་བའི་དུས། །དེ་ནི་གདོན་མི་ཟ་བར་འབྱུང་། །
དུས་,times,འདི་ལྟར་སྦྱིན་པའི་དུས་དག་ཏུ། །ཚུལ་ཁྲིམས་བཏང་སྙོམས་བྱ་བར་གསུངས། །,འཇིགས་དང་དགའ་སྟོན་སོགས་འབྲེལ་བར། །གལ་ཏེ་མི་ནུས་ཅི་བདེར་བྱ། །འདི་ལྟར་སྦྱིན་པའི་དུས་དག་ཏུ། །ཚུལ་ཁྲིམས་བཏང་སྙོམས་བྱ་བར་གསུངས། །
