Word,Translation,Context,Source,Source Translation
སྡིག་,negativity,ཐོག་མེད་འཁོར་བར་བསགས་སྡིག་གིས། །བདེ་འགྲོར་མི་འགྲོ་སྨོས་ཅི་དགོས། །,སྐད་ཅིག་གཅིག་བྱས་སྡིག་པས་ཀྱང་། །བསྐལ་པར་མནར་མེད་གནས་འགྱུར་ན། །ཐོག་མེད་འཁོར་བར་བསགས་སྡིག་གིས། །བདེ་འགྲོར་མི་འགྲོ་སྨོས་ཅི་དགོས། །,"If even a single moment of negative action
Can lead to rebirth in the Avīci hell for an eon,
Then due to the negativity accumulated since beginningless samsara,
How could one possibly attain a fortunate rebirth?"
སྡིག་,misdeeds,སྡིག་དེ་དེ་རིང་སོ་སོར་བཤགས་བགྱི་ཡིས། །,དེ་བས་བདག་གིས་འགྲོ་ལ་གནོད་བྱས་པས། །ཐུགས་རྗེ་ཆེ་ཀུན་མི་དགྱེས་གྱུར་པ་གང་། །སྡིག་དེ་དེ་རིང་སོ་སོར་བཤགས་བགྱི་ཡིས། །མི་དགྱེས་གང་ལགས་དེ་ཐུབ་བཟོད་པར་གསོལ། །,"Therefore, due to the harm I have caused to beings,
Whatever displeasure I have brought to all the greatly compassionate ones,
I confess each of those misdeeds today.
For whatever displeasure I have caused, I beseech the Capable Ones for forbearance."
སྡིག་,negative karma,སྐྱེ་བ་གཞན་དུ་དེ་གོམས་ཤིང་། །སྡིག་དང་སྡུག་བསྔལ་འཕེལ་བར་འགྱུར། །,སྐྱེ་བ་གཞན་དུ་དེ་གོམས་ཤིང་། །སྡིག་དང་སྡུག་བསྔལ་འཕེལ་བར་འགྱུར། །གཞན་དང་འབྲས་བུའི་དུས་ཀྱང་ནི། །དམན་འགྱུར་དེ་ཡང་སྒྲུབ་མི་འགྱུར། །,"In future lives, one becomes habituated to abandoning virtue,
Thus increasing negative karma and suffering.
Moreover, both the other [virtuous action] and the time of its fruition
Become diminished, and even that is not accomplished."
སྡིག་,sin,སྒྱུ་མའི་སྐྱེས་བུ་བསད་སོགས་ལ། །སེམས་མེད་ཕྱིར་ན་སྡིག་མེད་དེ། །,སྒྱུ་མའི་སྐྱེས་བུ་བསད་སོགས་ལ། །སེམས་མེད་ཕྱིར་ན་སྡིག་མེད་དེ། །སྒྱུ་མའི་སེམས་དང་ལྡན་པ་ལ། །བསོད་ནམས་དང་ནི་སྡིག་པ་འབྱུང་། །,"When killing or harming an illusory person,
There's no sin, as they lack a mind.
For those possessing an illusory mind,
Both merit and sin can arise."
གོས་,cloths,དེ་དག་སྐུ་ལ་མཚུངས་པ་མེད་པའི་གོས། །གཙང་ལ་དྲི་རབ་བསྒོས་པས་སྐུ་ཕྱིའོ།,དེ་དག་སྐུ་ལ་མཚུངས་པ་མེད་པའི་གོས། །གཙང་ལ་དྲི་རབ་བསྒོས་པས་སྐུ་ཕྱིའོ། །དེ་ནས་དེ་ལ་ཁ་དོག་ལེགས་བསྒྱུར་བའི། །ན་བཟའ་ཤིན་ཏུ་དྲི་ཞིམ་དམ་པ་འབུལ། །,"Wipe their bodies with incomparable, clean cloths infused with fragrance.
Then offer them excellent robes of proper hue,
Supreme garments of most pleasant scent."
གོས་,clothes,བྲན་གཡོག་བཀོལ་དུ་མི་བཏུབ་ལའང་། །གོས་ལ་སོགས་པ་མི་སྦྱིན་ན། །,བྲན་གཡོག་བཀོལ་དུ་མི་བཏུབ་ལའང་། །གོས་ལ་སོགས་པ་མི་སྦྱིན་ན། །ལུས་འདི་བསྙོད་ཀྱང་གཞན་འགྲོ་ན། །ཁྱོད་ཀོ་ཅི་སྟེ་ཤ་ཐང་གསོ། །,"If you wouldn't give clothes and such to a servant unfit for work,
Why then do you exhaust yourself caring for this body?
Even if nourished, it will eventually depart for another realm."
གོས་,soiled,སྐྲག་པས་མི་གཙང་ལུས་གོས་ཤིང་། །,རང་སྡིག་དྲན་པས་གདུང་བ་དང་། །དམྱལ་བའི་སྒྲ་ནི་ཐོས་པ་ཡིས། །སྐྲག་པས་མི་གཙང་ལུས་གོས་ཤིང་། །མྱོས་པར་འགྱུར་ཚེ་ཅི་ཞིག་བྱ། །,"When tormented by remembering one's own misdeeds,
And upon hearing the sounds from the hells,
Frightened, with body soiled by impurities,
What can one do when intoxicated with suffering?"
གོས་,robes,ཀུན་ལ་མི་མཁོའི་གོས་འཆང་ཞིང་། །,ལྷུང་བཟེད་ལ་སོགས་ཉི་ཚེ་དང་། །ཀུན་ལ་མི་མཁོའི་གོས་འཆང་ཞིང་། །ལུས་འདི་སྦ་བ་མ་བྱས་ཀྱང་། །འཇིགས་མེད་གནས་པ་ནམ་ཞིག་འགྱུར། །,"When will I come to dwell fearlessly,
Keeping only an alms bowl and such simple things,
Wearing robes discarded by others,
Not even hiding this body, though exposed?"
གོས་,cloth,གོས་ཀྱིས་གདོང་ནི་གཡོགས་པར་གྱུར། །,གང་ཞིག་དང་པོ་འབད་དེ་བཏེག །དྲངས་ཀྱང་ངོ་ཚས་འོག་ཏུ་ལྟ། །སྔོན་ནི་མཐོང་ངམ་མ་མཐོང་ཡང་། །གོས་ཀྱིས་གདོང་ནི་གཡོགས་པར་གྱུར། །,"One who at first strives to look up,
Yet lowers their gaze out of modesty;
Whether seen before or not,
Their face becomes veiled by cloth."
རང་བཞིན་,nature,ཐུགས་རྗེའི་རང་བཞིན་ཅན་ལ་དབུལ་བར་བགྱི། །,གཞལ་མེད་ཕོ་བྲང་བསྟོད་དབྱངས་ཡིད་འོང་ལྡན། །མུ་ཏིག་རིན་ཆེན་རྒྱན་འཕྱང་མཛེས་འབར་བ། །དཔག་ཡས་ནམ་མཁའི་རྒྱན་གྱུར་དེ་དག་ཀྱང་། །ཐུགས་རྗེའི་རང་བཞིན་ཅན་ལ་དབུལ་བར་བགྱི། །,"To those of compassionate nature, I offer:
The immeasurable palace, filled with pleasing hymns of praise,
Adorned with hanging ornaments of pearls and precious gems, blazing with beauty,
And those countless celestial decorations that adorn the limitless sky."
རང་བཞིན་,naturally,རང་བཞིན་ཁ་ན་མ་ཐོའམ། །,བདག་ནི་མི་ཤེས་གཏི་མུག་པས། །རང་བཞིན་ཁ་ན་མ་ཐོའམ། །བཅས་པའི་སྡིག་པ་གང་ཡིན་ལས། །གང་ཡང་རུང་བ་བགྱིས་པ་རྣམས། །,"Due to my ignorance and delusion,
Whatever misdeeds I have committed,
Whether naturally wrong
Or wrong by precept,"
རང་བཞིན་,inherent nature,རང་བཞིན་འཆི་བས་སྡུག་བསྔལ་གྱུར་པའི་ཉོན་མོངས་དག །,རང་བཞིན་འཆི་བས་སྡུག་བསྔལ་གྱུར་པའི་ཉོན་མོངས་དག །གཡུལ་ངོར་མདར་ཚེ་ནན་གྱིས་གཞོམ་པར་འདོད་པ་ཡང་། །མདའ་མདུང་མཚོན་གྱིས་ཕོག་པའི་སྡུག་བསྔལ་ཁྱད་བསད་ནས། །དོན་མ་གྲུབ་པར་ཕྱིར་ཕྱོགས་འབྱེར་བར་མི་བྱེད་ན། །,"Those afflictions that cause suffering due to the inherent nature of death,
When wishing to forcefully destroy them in the heat of battle,
Even when struck by arrows, spears, and weapons, enduring the pain,
Do not turn back and flee without accomplishing the goal."
རང་བཞིན་,natural,རང་བཞིན་དགྲ་དེས་གཞོམ་བརྩོན་བདག་ལ་དེང་། །,རྟག་ཏུ་སྡུག་བསྔལ་ཀུན་གྱི་རྒྱུར་གྱུར་པ། །རང་བཞིན་དགྲ་དེས་གཞོམ་བརྩོན་བདག་ལ་དེང་། །སྡུག་བསྔལ་བརྒྱ་ཕྲག་རྒྱུར་གྱུར་གང་གིས་ཀྱང་། །ཡི་ཆད་སྒྱིད་ལུག་མི་འགྱུར་སྨོས་ཅི་དགོས། །,"Today, as I strive to defeat the natural enemy
That has always been the cause of all suffering,
Even if I face hundreds of sufferings as a result,
Need it be said that I will not become discouraged or disheartened?"
རང་བཞིན་,natural state,བསྒོས་པས་ལུས་ཀྱི་རང་བཞིན་ནི། །,གལ་ཏེ་སྐྲ་སེན་རིང་བ་དང་། །སོ་སྐྱ་དྲིར་བཅས་འདམ་གྱི་དྲིས། །བསྒོས་པས་ལུས་ཀྱི་རང་བཞིན་ནི། །གཅེར་བུ་འཇིགས་པ་ཉིད་ཡིན་ན། །,"If with long hair and nails,
Gray teeth emitting odor, smeared with muddy filth,
The body's natural state
Is naked and terrifying,"
རང་བཞིན་,natures,གཅིག་ལ་རང་བཞིན་གསུམ་ཉིད་ནི། །རིགས་མིན་དེས་ན་དེ་ཡོད་མིན། །,གཅིག་ལ་རང་བཞིན་གསུམ་ཉིད་ནི། །རིགས་མིན་དེས་ན་དེ་ཡོད་མིན། །དེ་བཞིན་ཡོན་ཏན་ཡོད་མིན་ཏེ། །དེ་ཡང་སོ་སོར་རྣམ་གསུམ་ཕྱིར། །,"It is unreasonable for a single entity to have three natures,
Therefore, such an entity does not exist.
Likewise, the qualities do not exist,
For each of them would also be threefold."
ཐམས་ཅད་,all,།ཤིན་ཏུ་མི་བཟད་བགྱིས་པ་དེ། །ཐམས་ཅད་འདྲེན་པ་རྣམས་ལ་བཤགས། །,ཉེས་པ་དུ་མས་སྐྱོན་ཆགས་པའི། །སྡིག་ཅན་བདག་གིས་སྡིག་པ་གང་། །ཤིན་ཏུ་མི་བཟད་བགྱིས་པ་དེ། །ཐམས་ཅད་འདྲེན་པ་རྣམས་ལ་བཤགས། །,"I, a sinner afflicted with numerous faults,
Confess to all the guides (enlightened beings)
All the negative actions I have committed
That are utterly unbearable in their consequences."
ཐམས་ཅད་,everything,ཐམས་ཅད་བོར་ཏེ་ཆས་དགོས་པར། །,ཐམས་ཅད་བོར་ཏེ་ཆས་དགོས་པར། །བདག་གིས་དེ་ལྟར་མ་ཤེས་ནས། །མཛའ་དང་མི་མཛའི་དོན་གྱི་ཕྱིར། །སྡིག་པ་རྣམ་པ་སྣ་ཚོགས་བྱས། །,"Not knowing that I must depart leaving everything behind,
I have committed various sins
For the sake of friends and enemies."
ཐམས་ཅད་,everyone,བདེ་དང་སྡུག་བསྔལ་མཉམ་པས་ན། །ཐམས་ཅད་བདག་བཞིན་བསྲུང་བར་བྱ། །,བདག་དང་གཞན་དུ་མཉམ་པ་ནི། །དང་པོ་ཉིད་དུ་འབད་དེ་བསྒོམ། །བདེ་དང་སྡུག་བསྔལ་མཉམ་པས་ན། །ཐམས་ཅད་བདག་བཞིན་བསྲུང་བར་བྱ། །,"Equalizing self and others
Should be practiced first with diligence.
Since all are equal in joy and sorrow,
One should protect everyone as oneself."
ཐམས་ཅད་,always,ཐམས་ཅད་ཚེ་ན་སྒྲ་འཛིན་འགྱུར། །,གལ་ཏེ་སྒྲ་ཡི་ཤེས་རྟག་ན། །ཐམས་ཅད་ཚེ་ན་སྒྲ་འཛིན་འགྱུར། །ཤེས་བྱ་མེད་ན་ཅི་ཞིག་རིག །གང་གིས་ཤེས་པ་ཞེས་རྗོད་བྱེད། །,"If the consciousness of sound were permanent,
It would always perceive sound.
When there is no object to be known, what does it cognize?
On what basis is it called consciousness?"
ཐམས་ཅད་,All things,ཐམས་ཅད་ནམ་མཁའ་འདྲ་བར་ནི། །བདག་འདྲས་ཡོངས་སུ་གཟུང་བར་གྱིས།,ཐམས་ཅད་ནམ་མཁའ་འདྲ་བར་ནི། །བདག་འདྲས་ཡོངས་སུ་གཟུང་བར་གྱིས། །བདག་ཉིད་བདེ་བར་འདོད་རྣམས་ནི། །འཐབ་དང་སྤྲོ་བའི་རྒྱུ་དག་གིས། །,"All things are like the sky;
Let those like myself fully grasp this.
Those who desire happiness for themselves
Through causes of conflict and enthusiasm."
ཉོན་མོངས་,afflicted states,ཉོན་མོངས་སྒོ་ནས་ལུས་ངག་དང་། །,བདག་གིས་དཀོན་མཆོག་གསུམ་དང་ནི། །ཕ་མའམ་བླ་མ་གཞན་དག་ལ། །ཉོན་མོངས་སྒོ་ནས་ལུས་ངག་དང་། །ཡིད་ཀྱིས་གནོད་བགྱིས་གང་ལགས་དང་། །,"Whatever harm I have done through body, speech, and mind,
Driven by afflicted states,
To the Three Jewels, my parents, teachers,
Or any others - [I confess]."
ཉོན་མོངས་,afflictions,།འགྲོ་བའི་ཉོན་མོངས་གདུང་སེལ་བའི། །སེམས་ཀྱི་ཟླ་བ་ཤར་བ་ཡིན།,འགྲོ་བ་ཐམས་ཅད་ངན་འགྲོ་ལས། །སྒྲོལ་བར་བྱེད་པའི་སྤྱི་སྟེགས་ཡིན། །འགྲོ་བའི་ཉོན་མོངས་གདུང་སེལ་བའི། །སེམས་ཀྱི་ཟླ་བ་ཤར་བ་ཡིན། །,"It is the universal platform that liberates
All beings from the lower realms.
It is the rising of the mind's moon
That dispels the burning afflictions of beings."
ཉོན་མོངས་,afflictive emotions,བདག་གི་ཉོན་མོངས་དགྲ་བོ་གང་། །དུས་རིང་ཐོག་མཐའ་མེད་པ་ལྟར། །,བདག་གི་ཉོན་མོངས་དགྲ་བོ་གང་། །དུས་རིང་ཐོག་མཐའ་མེད་པ་ལྟར། །དགྲ་གཞན་ཀུན་ཀྱང་དེ་ལྟ་བུར། །ཡུན་རིང་ཐུབ་པ་མ་ཡིན་ནོ། །,"My afflictive emotions, which are my enemies,
Seem to have no beginning or end, lasting for eons.
No other foes can persist
For such an extended time."
ཉོན་མོངས་,Afflictive emotions,དེ་བཞིན་མི་འདོད་བཞིན་དུ་ཡང་། །ནན་གྱིས་ཉོན་མོངས་འབྱུང་བར་འགྱུར། །,དཔེར་ན་མི་འདོད་བཞིན་དུ་ཡང་། །ནད་འདི་འབྱུང་བར་འགྱུར་བ་ལྟར། །དེ་བཞིན་མི་འདོད་བཞིན་དུ་ཡང་། །ནན་གྱིས་ཉོན་མོངས་འབྱུང་བར་འགྱུར། །,"For instance, just as illness arises 
Even though we do not desire it,
Likewise, even against our will,
Afflictive emotions forcefully emerge."
ཉོན་མོངས་,afflicted,འགྲོ་གང་ང་རྒྱལ་གྱིས་བཅོམ་དེ། །ཉོན་མོངས་ང་རྒྱལ་ཅན་མ་ཡིན། །,འགྲོ་གང་ང་རྒྱལ་གྱིས་བཅོམ་དེ། །ཉོན་མོངས་ང་རྒྱལ་ཅན་མ་ཡིན། །ང་རྒྱལ་ཅན་དགྲའི་དབང་མི་འགྲོ། །དེ་དག་ང་རྒྱལ་དགྲ་དབང་འགྱུར། །,"Those beings overcome by pride are afflicted, not truly proud.
The truly proud do not fall under the enemy's power.
These afflicted ones fall under the power of pride, their enemy."
ཉོན་མོངས་,afflictive,ཉོན་མོངས་ང་རྒྱལ་གྱིས་ཁེངས་ནི། །,ཉོན་མོངས་ང་རྒྱལ་གྱིས་ཁེངས་ནི། །ངན་འགྲོར་ང་རྒྱལ་གྱིས་ཁྲིད་ཅིང་། །མི་ཡི་དགའ་སྟོན་བཅོམ་པ་དང་། །གཞན་གྱི་ཟས་ཟའི་བྲན་དང་ནི། །,"Filled with afflictive pride,
One is led to lower realms by arrogance.
It destroys human celebrations,
And makes one a servant eating others' food."
ཉོན་མོངས་,mental anguish,ཁ་ཅིག་བྱེས་བགྲོད་ཉོན་མོངས་དང་། །རིང་དུ་སོང་བའི་སྡུག་བསྔལ་ཅན།,ཁ་ཅིག་བྱེས་བགྲོད་ཉོན་མོངས་དང་། །རིང་དུ་སོང་བའི་སྡུག་བསྔལ་ཅན། །བུ་སྨད་འདོད་བཞིན་བུ་སྨད་རྣམས། །ཁྱུད་ཁོར་ལོས་ཀྱང་མཐོང་མི་འགྱུར། །,"Some, on distant journeys, are afflicted with mental anguish,
Suffering from having gone far away.
Though longing for their children and spouses,
Even after years, they cannot see their families."
གནོད་,harms,གྲང་དང་ཚལ་སོགས་པའི་གནོད་བཟོད་ན། །,ཉ་པ་གདོལ་པ་ཞིང་པ་ལ་སོགས་པ། །རང་གི་འཚོ་བ་ཙམ་ཞིག་སེམས་པ་ཡང་། །གྲང་དང་ཚལ་སོགས་པའི་གནོད་བཟོད་ན། །འགྲོ་བ་བདེ་ཕྱིར་བདག་ལྟ་ཅིས་མི་བཟོད། །,"Fishermen, butchers, farmers, and the like,
Who merely think of their own livelihood,
Endure the harms of cold and heat and such.
So why should I not endure for beings' joy?"
གནོད་,harm,གང་དུ་གནས་ནས་བདག་གནོད་བྱ་ཕྱིར་འོང་། །,ཉོན་མོངས་ཉོན་མོངས་ཤེས་རབ་མིག་གིས་སྤང་། །བདག་ཡིད་ལས་བསལ་གང་དུ་འགྲོ་བར་འགྱུར། །གང་དུ་གནས་ནས་བདག་གནོད་བྱ་ཕྱིར་འོང་། །བློ་ཞེན་བདག་ལ་བརྩོན་པ་མེད་པར་ཟད། །,"Afflictions are to be abandoned by the eye of wisdom.
Once removed from my mind, where will they go?
Where could they reside to return and harm me?
It is only due to weak resolve that I lack diligence in this endeavor."
གནོད་,harmed,རང་གི་ཉེས་པས་གནོད་གྱུར་པ། །,བྱིས་པ་སྡུག་བསྔལ་མི་འདོད་ཅིང་། །སྡུག་བསྔལ་རྒྱུ་ལ་བརྐམ་པས་ན། །རང་གི་ཉེས་པས་གནོད་གྱུར་པ། །གཞན་ལ་བཀོན་དུ་ཅི་ཞིག་ཡོད། །,"The childish do not desire suffering,
Yet they crave the causes of suffering.
Harmed by their own faults,
What reason is there to blame others?"
གནོད་,harmful,འདི་ནི་དེ་ཙམ་གནོད་མིན་ལ། །,འདི་ནི་དེ་ཙམ་གནོད་མིན་ལ། །དོན་ཆེན་དག་ཀྱང་འགྲུབ་འགྱུར་བས། །འགྲོ་བའི་གནོད་སེལ་སྡུག་བསྔལ་ལ། །དགའ་བ་འབའ་ཞིག་འདིར་བྱ་རིགས། །,"This [suffering] is not so harmful,
And great purposes will be accomplished.
Therefore, it is appropriate here
To only rejoice in the suffering of removing beings' harm."
གནོད་,refuted,དེ་ལ་འཇིག་རྟེན་ཕལ་པ་ནི། །རྣལ་འབྱོར་འཇིག་རྟེན་གྱིས་གནོད་ཅིང་། །,དེ་ལ་འཇིག་རྟེན་རྣམ་གཉིས་མཐོང་། །རྣལ་འབྱོར་པ་དང་ཕལ་པའོ། །དེ་ལ་འཇིག་རྟེན་ཕལ་པ་ནི། །རྣལ་འབྱོར་འཇིག་རྟེན་གྱིས་གནོད་ཅིང་། །,"Regarding this, two types of worldly beings are seen:
Yogis and ordinary people.
Among these, the ordinary worldly people
Are refuted by the yogis' worldly understanding."
གནོད་,refute,རྣལ་འབྱོར་པ་ཡང་བློ་ཁྱད་ཀྱིས། །གོང་མ་གོང་མ་རྣམས་ཀྱིས་གནོད།,རྣལ་འབྱོར་པ་ཡང་བློ་ཁྱད་ཀྱིས། །གོང་མ་གོང་མ་རྣམས་ཀྱིས་གནོད། །གཉི་ག་ཡང་ནི་འདོད་པའི་དཔེས། །འབྲས་བུའི་དོན་དུ་མ་དཔྱད་ཕྱིར།,"Even among yogis, those of superior understanding
Refute those below them.
Both [ordinary people and yogis] use examples of illusions,
For the purpose of the result, without needing further analysis."
སྐྱོན་,afflicted,ཉེས་པ་དུ་མས་སྐྱོན་ཆགས་པའི། །སྡིག་ཅན་བདག་གིས་སྡིག་པ་གང་།,ཉེས་པ་དུ་མས་སྐྱོན་ཆགས་པའི། །སྡིག་ཅན་བདག་གིས་སྡིག་པ་གང་། །ཤིན་ཏུ་མི་བཟད་བགྱིས་པ་དེ། །ཐམས་ཅད་འདྲེན་པ་རྣམས་ལ་བཤགས། །,"I, a sinner afflicted with numerous faults,
Confess to all the guides (enlightened beings)
All the negative actions I have committed
That are utterly unbearable in their consequences."
སྐྱོན་,flaw,ཤེས་བཞིན་མེད་པའི་སྐྱོན་ཆགས་པས། །ལྟུང་བའི་རྙོག་དང་བཅས་པར་འགྱུར། །,ཐོས་ལྡན་དད་པ་ཅན་དང་ནི། །བརྩོན་པ་ལྷུར་ལེན་དུ་མ་ཡང་། །ཤེས་བཞིན་མེད་པའི་སྐྱོན་ཆགས་པས། །ལྟུང་བའི་རྙོག་དང་བཅས་པར་འགྱུར། །,"Even those endowed with learning and faith,
And many who are diligent in their practice,
Due to the flaw of lacking mindfulness,
Will become tainted with the impurity of transgressions."
སྐྱོན་,faults,འོན་ཏེ་སྐྱོན་དེ་གློ་བུར་ལ། །,འོན་ཏེ་སྐྱོན་དེ་གློ་བུར་ལ། །སེམས་ཅན་རང་བཞིན་དེས་པ་ནའང་། །འོ་ནའང་ཁྲོ་བ་མི་རིགས་ཏེ། །མཁའ་ལ་དུད་འཐུལ་དཀོན་པ་བཞིན། །,"Even though these faults are temporary,
And sentient beings have a gentle inherent nature,
Still, it is not right to be angry,
Just as it's rare to find fault with the sky for smoke."
སྐྱོན་,fault,སྐྱོན་དང་བཅས་ཏེ་གང་ཞིག་ཡིན། །,ལ་ལ་རྨོངས་པས་ཉེས་པ་བྱེད། །ལ་ལ་རྨོངས་ཏེ་ཁྲོས་གྱུར་ན། །དེ་ལ་སྐྱོན་མེད་གང་གིས་བྱ། །སྐྱོན་དང་བཅས་ཏེ་གང་ཞིག་ཡིན། །,"Some commit wrongs due to ignorance;
Others, in ignorance, become angry.
Who among them can be faultless?
Who among them is truly at fault?"
སྐྱོན་,faulty,བདག་ཉིད་སྐྱོན་བཅས་གཞན་ལ་ཡང་། །,བདག་ཉིད་སྐྱོན་བཅས་གཞན་ལ་ཡང་། །ཡོན་ཏན་རྒྱ་མཚོར་ཤེས་བྱས་ནས། །བདག་འཛིན་ཡོངས་སུ་དོར་བ་དང་། །གཞན་བླང་བ་ནི་བསྒོམ་པར་བྱ། །,"Recognizing oneself as faulty
And others as an ocean of qualities,
One should meditate on
Completely abandoning self-grasping
And adopting others [as oneself]."
སྐྱོན་,shortcomings,གཞན་གྱིས་ཉེས་པ་བྱས་པ་ཡང་། །རང་གི་སྐྱོན་དུ་བསྒྱུར་བྱོས་ལ། །,གཞན་གྱིས་ཉེས་པ་བྱས་པ་ཡང་། །རང་གི་སྐྱོན་དུ་བསྒྱུར་བྱོས་ལ། །བདག་གི་ཉེས་པ་ཆུང་བྱས་ཀྱང་། །སྐྱེ་བོ་མང་ལ་རབ་ཏུ་ཤོགས། །,"Transform the faults committed by others
Into your own shortcomings.
Even if you commit only a small mistake,
Openly confess it to many people."
བྱས་,committed,སྡིག་པ་རྣམ་པ་སྣ་ཚོགས་བྱས། །,ཐམས་ཅད་བོར་ཏེ་ཆས་དགོས་པར། །བདག་གིས་དེ་ལྟར་མ་ཤེས་ནས། །མཛའ་དང་མི་མཛའི་དོན་གྱི་ཕྱིར། །སྡིག་པ་རྣམ་པ་སྣ་ཚོགས་བྱས། །,"Not knowing that I must depart leaving everything behind,
I have committed various sins
For the sake of friends and enemies."
བྱས་,actions,མི་འདོད་བྱས་དང་འདོད་པ་ཡི། །གེགས་བྱས་པ་ལ་བྱུང་གྱུར་པ།,མི་འདོད་བྱས་དང་འདོད་པ་ཡི། །གེགས་བྱས་པ་ལ་བྱུང་གྱུར་པ། །ཡིད་མི་བདེ་བའི་ཟས་རྙེད་ནས། །ཞེ་སྡང་བརྟས་ཏེ་བདག་འཇོམས་སོ། །,"When unwanted actions occur or desired outcomes are obstructed,
Finding nourishment in mental discontent,
Anger grows strong and destroys oneself."
བྱས་,inflicted,བདག་གིས་སྔོན་ཆད་སེམས་ཅན་ལ། །འདི་འདྲ་བ་ཡི་གནོད་པ་བྱས།,བདག་གིས་སྔོན་ཆད་སེམས་ཅན་ལ། །འདི་འདྲ་བ་ཡི་གནོད་པ་བྱས། །དེ་བས་སེམས་ཅན་འཚེ་བྱེད་པ། །བདག་ལ་གནོད་པ་འདི་འབྱུང་རིགས། །,"In the past, I have inflicted such harm on sentient beings.
Therefore, it is fitting that this harm now comes to me,
Who has injured sentient beings."
བྱས་,performed,ལས་བྱས་ནས་ནི་ཞིག་པས་ན། །,གལ་ཏེ་བདག་ནི་ཡོད་མིན་ན། །ལས་འབྲས་འབྲེལ་པ་རིགས་མིན་ཏེ། །ལས་བྱས་ནས་ནི་ཞིག་པས་ན། །སུ་ཡི་ལས་སུ་འགྱུར་ཞེ་ན། །,"If there is no self, then the connection between actions and their results would not be logical. After an action is performed and [the doer] has ceased, whose action would it become?"
བྱས་,made,།དེས་བྱས་མིན་གཞན་ཡོད་མིན་ན། །,རྟག་ཏུ་ཅི་ཕྱིར་བྱེད་མིན་ཏེ། །དེ་ནི་གཞན་ལ་ལྟོས་པ་མིན། །དེས་བྱས་མིན་གཞན་ཡོད་མིན་ན། །དེས་འདི་གང་ལ་ལྟོས་པར་འགྱུར། །,"Why doesn't it [the supreme being] always produce [effects]?
It does not depend on anything else.
If there is nothing that is not made by it,
What could it possibly depend on?"
ཤེས་,knowledge,བདག་ཉིད་ཤེས་དང་ལྡན་བཞིན་དུ། །,ཤིན་ཏུ་རྙེད་དཀའ་ཕན་པའི་ས། །ཇི་ཞིག་ལྟར་ཏེ་རྙེད་གྱུར་ནས། །བདག་ཉིད་ཤེས་དང་ལྡན་བཞིན་དུ། །ཕྱིར་ཡང་དམྱལ་བ་དེར་ཁྲིད་ན། །,"Having somehow obtained this extremely rare and beneficial ground [of human rebirth],
If I, while possessing knowledge [of right and wrong],
Am once again led to that hell,
[How foolish and tragic would that be!]"
ཤེས་,wisdom,འདི་ནི་སྒྱུ་འདྲ་དེ་ཕྱིར་སྙིང་ལ་འཇིགས་སྤོངས་ཤེས་ཕྱིར་བརྩོན་པ་བསྟེན། །,ཉོན་མོངས་རྣམས་ནི་ཡུལ་ན་མི་གནས་དབང་ཚོགས་ལ་མིན་པར་ནའང་མིན། །དེ་ལས་གཞན་ནའང་མིན་ན་འདི་དག་གར་གནས་འགྲོ་བ་ཀུན་གནོད་བྱེད། །འདི་ནི་སྒྱུ་འདྲ་དེ་ཕྱིར་སྙིང་ལ་འཇིགས་སྤོངས་ཤེས་ཕྱིར་བརྩོན་པ་བསྟེན། །དོན་མེད་ཉིད་དུ་བདག་ལ་དམྱལ་སོགས་རྣམས་སུ་ཅི་སྟེ་གནོད་པ་བྱེད། །,"Afflictions do not reside in objects, nor in the collection of senses, nor in between;
If they exist nowhere else, where do these afflictions dwell that harm all beings?
They are like illusions; therefore, dispel fear from your heart and strive to cultivate wisdom.
Why should I needlessly suffer in hell and other realms without purpose?"
ཤེས་,Recognizing,འདི་ནི་སྐྱོན་བཅས་ཤེས་བྱས་ནས། །,རེ་ཞིག་དང་པོ་འདི་འདྲའི་སེམས། །འདི་ནི་སྐྱོན་བཅས་ཤེས་བྱས་ནས། །དེ་ཚེ་བདག་གིས་ཤིང་བཞིན་དུ། །ཟུངས་ཐུབ་པར་ནི་གནས་པར་བྱ། །,"First, when such a state of mind arises,
Recognizing it as faulty,
At that time, I shall remain
As steady as a tree."
ཤེས་,awareness,དགོས་པ་ཤེས་ནས་སྤྱད་པར་བྱ། །,མདུན་དང་རྒྱབ་ཏུ་བརྟག་བྱས་ནས། །འགྲོའམ་ཡང་ན་འོང་བྱ་སྟེ། །དེ་ལྟར་གནས་སྐབས་ཐམས་ཅད་དུ། །དགོས་པ་ཤེས་ནས་སྤྱད་པར་བྱ། །,"After carefully examining front and back,
One should proceed or return.
Thus, in all circumstances,
One should act with awareness of purpose."
ཤེས་,understanding,དེ་ལྟར་ཤེས་ན་སྦྲུལ་ལྟ་བུའི། །,དེ་ལྟར་ཐམས་ཅད་གཞན་གྱི་དབང་། །དེ་ཡི་དབང་གིས་དེ་དབང་མེད། །དེ་ལྟར་ཤེས་ན་སྦྲུལ་ལྟ་བུའི། །དངོས་པོ་ཀུན་ལ་ཁྲོ་མི་འགྱུར། །,"Thus, everything is dependent on others.
Due to this dependence, they have no independence.
Understanding this, one does not become angry
At any phenomenon, which is like an illusion."
