Word,Translation,Context,Source,Source Translation
བསམས་,contemplation,ཐོས་དང་བསམས་དང་བསྒོམས་པ་ཡང་། །,ཤེས་བཞིན་མེད་པའི་སེམས་ལྡན་པའི། །ཐོས་དང་བསམས་དང་བསྒོམས་པ་ཡང་། །གློ་རྡོལ་བུམ་པའི་ཆུ་བཞིན་དུ། །དྲན་པ་ལ་ནི་དེ་མི་གནས། །,"Even hearing, contemplation, and meditation
Of those with minds lacking mindfulness
Are like water in a leaky vessel -
They do not remain in memory."
བསམས་,contemplated,དེ་ལྟར་བསམས་ནས་ངོ་ཚ་དང་། །གུས་དང་འཇིགས་ལྡན་དེ་བཞིན་གནོས་།,དེ་ལྟར་བསམས་ནས་ངོ་ཚ་དང་། །གུས་དང་འཇིགས་ལྡན་དེ་བཞིན་གནོས་། །དེས་ན་སངས་རྒྱས་རྗེས་དྲན་པའང་། །དེ་ལ་ཡང་དང་ཡང་དུ་འབྱུང་། །,"Having contemplated thus, with shame,
Respect, and fear, likewise be affected.
Therefore, recollection of the Buddha
Arises in them again and again."
བསམས་,considered,གང་ཞིག་བསམས་ཏེ་བྱར་བརྩམས་པ། །,གང་ཞིག་བསམས་ཏེ་བྱར་བརྩམས་པ། །དེ་ལས་གཞན་དུ་མི་བསམ་སྟེ། །དེར་གཏང་བ་ཡི་བསམ་པ་ཡིས། །དེ་ཉིད་རེ་ཞིག་བསྒྲུབ་པར་བྱ། །,"Whatever one has considered and begun to do,
One should not think of anything else.
With the intention focused on that task,
One should accomplish just that for the time being."
བསམས་,contemplating,རིང་ཞིག་ལོན་ནས་དལ་བའི་མཆོག །ཐོབ་པ་ཡང་དང་ཡང་བསམས་ནས། །,རིང་ཞིག་ལོན་ནས་དལ་བའི་མཆོག །ཐོབ་པ་ཡང་དང་ཡང་བསམས་ནས། །སེམས་དེ་ལྟ་བུར་རི་རབ་ལྟར། །རབ་ཏུ་མི་གཡོ་གཟུང་བར་བྱ། །,"Having obtained this supreme leisure after a long time,
Contemplating this again and again,
One should hold the mind unmoving like Mount Meru,
Completely unwavering in this way."
རང་,own,རང་གི་དོན་དུ་འདི་འདྲའི་སེམས། །,སེམས་ཅན་དེ་དག་ཉིད་ལ་སྔོན། །རང་གི་དོན་དུ་འདི་འདྲའི་སེམས། །རྨི་ལམ་དུ་ཡང་མ་རྨིས་ན། །གཞན་གྱི་དོན་དུ་ག་ལ་སྐྱེ། །,"These sentient beings themselves
Have never even dreamed such thoughts
For their own sake in the past,
So how could they arise for others' sake?"
རང་,one's own,རང་ངམ་གཞན་གྱི་དབང་ཡང་རུང་། །,རང་ངམ་གཞན་གྱི་དབང་ཡང་རུང་། །གནས་སྐབས་གང་དུ་ཅི་སྤྱོད་ཀྱང་། །བསླབ་པར་གསུངས་པ་གང་ཡིན་པའི། །གནས་སྐབས་དེ་ལ་འབད་དེ་བསླབ། །,"Whether by one's own power or another's,
Whatever one practices in any situation,
Whatever training has been taught,
Strive diligently to train in that situation."
རང་,themselves,།རང་ལ་གནོད་པ་བྱེད་པ་ཡོད།,ཁ་ཅིག་འགག་ཅིང་གཡང་སར་མཆོང་། །དུག་དང་མི་འཕྲོད་ཟ་བ་དང་། །བསོད་ནམས་མ་ཡིན་སྤྱོད་པ་ཡིས། །རང་ལ་གནོད་པ་བྱེད་པ་ཡོད། །,"Some leap into chasms and fall to their death.
Some eat poison and incompatible foods.
Through engaging in non-virtuous deeds,
There are those who bring harm upon themselves."
རང་,oneself,།གཞན་གྱི་ཡོན་ཏན་བརྗོད་པའི་ཚེ། །རང་ལའང་བདེ་བ་མི་འདོད་བྱེད།,རང་གི་ཡོན་ཏན་བརྗོད་པའི་ཚེ། །གཞན་ལ་བདེ་བའང་འདོད་པར་བྱེད། །གཞན་གྱི་ཡོན་ཏན་བརྗོད་པའི་ཚེ། །རང་ལའང་བདེ་བ་མི་འདོད་བྱེད། །,"tags:

<t>
When speaking of one's own qualities,
One desires happiness for others too.
When speaking of others' qualities,
One does not desire happiness even for oneself."
རང་,self,བརྩེ་དང་ལྡན་པས་སྡུག་བསྔལ་དེ། །རང་དང་གཞན་ལ་བསྐྱེད་བྱ་ཉིད། །,གལ་ཏེ་སྡུག་བསྔལ་གཅིག་གིས་ནི། །སྡུག་བསྔལ་མང་པོ་མེད་འགྱུར་ན། །བརྩེ་དང་ལྡན་པས་སྡུག་བསྔལ་དེ། །རང་དང་གཞན་ལ་བསྐྱེད་བྱ་ཉིད། །,"If by one suffering,
Many sufferings can be destroyed,
One with compassion should generate
That suffering for self and others."
སྐྱེ་,arise,གཞན་གྱི་དོན་དུ་ག་ལ་སྐྱེ། །,སེམས་ཅན་དེ་དག་ཉིད་ལ་སྔོན། །རང་གི་དོན་དུ་འདི་འདྲའི་སེམས། །རྨི་ལམ་དུ་ཡང་མ་རྨིས་ན། །གཞན་གྱི་དོན་དུ་ག་ལ་སྐྱེ། །,"These sentient beings themselves
Have never even dreamed such thoughts
For their own sake in the past,
So how could they arise for others' sake?"
སྐྱེ་,arises,དྲན་པ་བདེ་བླག་ཉིད་དུ་སྐྱེ། །,བླ་མ་དང་ནི་འགྲོགས་པ་ལས། །མཁན་པོས་རྗེས་སུ་བརྟན་པ་དང་། །འཇིགས་པས་སྐལ་ལྡན་གུས་བྱེད་ལ། །དྲན་པ་བདེ་བླག་ཉིད་དུ་སྐྱེ། །,"From associating with the lama and others,
Being steadfast in following the preceptor,
Respectfully serving those of good fortune out of fear,
Mindfulness arises with ease."
སྐྱེ་,become,ལ་ལ་བདག་གི་ཁྲག་མཐོང་ན། །དཔའ་བརྟན་ལྷག་པར་སྐྱེ་འགྱུར་ཡོད། །,ལ་ལ་བདག་གི་ཁྲག་མཐོང་ན། །དཔའ་བརྟན་ལྷག་པར་སྐྱེ་འགྱུར་ཡོད། །ལ་ལ་གཞན་གྱི་ཁྲག་མཐོང་ན། །བོག་ཅིང་བརྒྱལ་བར་འགྱུར་བ་ཡོད། །,"Some, upon seeing their own blood,
Become even more brave and steadfast.
While others, upon seeing others' blood,
Become faint and lose consciousness."
སྐྱེ་,arising,ཉོན་མོངས་སྐྱེ་ལ་རག་ལས་པས། །མི་སྙན་སྨྲ་ལ་ཅིས་མི་བཟོད། །,མ་དད་གཞན་ལ་རག་ལས་པས། །དད་པ་མེད་ལ་ཁྱོད་བཟོད་ན། །ཉོན་མོངས་སྐྱེ་ལ་རག་ལས་པས། །མི་སྙན་སྨྲ་ལ་ཅིས་མི་བཟོད། །,"If you tolerate those without faith
Who depend on others' lack of faith,
Why not tolerate unpleasant speech
Which depends on arising afflictions?"
སྐྱེ་,born,།ཆགས་པ་ལས་ནི་འཇིགས་པ་སྐྱེ།,དེ་བས་མཁས་པས་ཆགས་མི་བྱ། །ཆགས་པ་ལས་ནི་འཇིགས་པ་སྐྱེ། །འདི་དག་རང་བཞིན་འདོར་འགྱུར་བས། །བརྟན་པར་གྱིས་ཏེ་རབ་ཏུ་རྟོགས། །,"Therefore, the wise should not be attached.
From attachment, fear is born.
Since these things are naturally discarded,
Be steadfast and realize this fully."
དགའ་བ་,joy,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་། །དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་། །,"The cause of joy for all beings,
The nectar that relieves suffering creatures,
The merit of this precious mind -
How could it ever be measured?"
དགའ་བ་,joyful,འཁོར་བར་འཇིགས་མེད་དགའ་བར་ག་ལ་འགྱུར། །,དེ་ལྟར་ཡུན་རིང་རྒྱུན་ཆགས་དགྲར་གྱུར་པ། །གནོད་པའི་ཚོགས་རབ་འཕེལ་བའི་རྒྱུ་གཅིག་པུ། །བདག་གི་སྙིང་ལ་ངེས་པར་གནས་འཆའ་ན། །འཁོར་བར་འཇིགས་མེད་དགའ་བར་ག་ལ་འགྱུར། །,"If that which has long been a constant enemy,
The sole cause of an increase in harmful forces,
Definitely takes up residence in my heart,
How could I be fearless and joyful in samsara?"
དགའ་བ་,rejoicing,།དེ་ལྟས་གཞན་བྱས་ཡོན་ཏན་གྱིས། །དགའ་བའི་བདེ་བ་སྤྱད་པར་བྱ། །,རྩོམ་པ་ཐམས་ཅད་དགའ་ཕྱིར་ཏེ། །དེ་ནི་རིན་གྱིས་ཉོ་ནའང་དཀོན། །དེ་ལྟས་གཞན་བྱས་ཡོན་ཏན་གྱིས། །དགའ་བའི་བདེ་བ་སྤྱད་པར་བྱ། །,"All endeavors are for the sake of joy;
Yet even if bought with riches, it is rare.
Therefore, through the virtues done by others,
One should experience the bliss of rejoicing."
དགའ་བ་,pleased,།ཇི་ལྟར་གཞན་ལ་དགའ་བ་ཡིས། །བདེ་བར་གྱུར་ན་བདག་མི་བདེ། །,དེ་བདེ་བ་ཡི་བདག་བདེ་ན། །ཀུན་ལའང་དེ་བཞིན་བྱ་དགོས་ན། །ཇི་ལྟར་གཞན་ལ་དགའ་བ་ཡིས། །བདེ་བར་གྱུར་ན་བདག་མི་བདེ། །,"If I desire happiness for myself,
I must likewise act for all beings.
How can I be happy
When others are not pleased and joyful?"
དགའ་བ་,happiness,དགའ་བའི་རྒྱུ་ནི་མཐའ་ཡས་པའི། །དམ་ཆོས་དགའ་བའི་མཆོག་སྤངས་ནས།,དགའ་བའི་རྒྱུ་ནི་མཐའ་ཡས་པའི། །དམ་ཆོས་དགའ་བའི་མཆོག་སྤངས་ནས། །སྡུག་བསྔལ་རྒྱུ་ཡིས་གཡེང་བ་དང་། །རྒོད་སོགས་ལ་ཁྱོད་ཅི་ཕྱིར་དགའ། །,"Having abandoned the supreme joy of the holy Dharma,
Which is the limitless cause of happiness,
Why do you delight in distractions
And frivolity that are causes of suffering?"
དགའ་བ་,please,དགའ་བའི་གནས་ལ་ཁྲོ་བྱེད་པས། །སོ་སོའི་སྐྱེ་བོ་མགུ་བར་དཀའ། །,སྐད་ཅིག་གཅིག་གིས་མཛའ་འགྱུར་ལ། །ཡུད་ཙམ་གྱིས་ནི་དགྲར་ཡང་འགྱུར། །དགའ་བའི་གནས་ལ་ཁྲོ་བྱེད་པས། །སོ་སོའི་སྐྱེ་བོ་མགུ་བར་དཀའ། །,"In an instant one can become a friend,
And in a moment turn into an enemy.
Because they get angry at what pleases them,
Ordinary beings are difficult to satisfy."
དགའ་བ་,delighting,འཁོར་བར་དགའ་བའི་གཏམ་ལ་སོགས། །,བྱིས་དང་འགྲོགས་ན་བྱིས་པ་ལ། །བདག་བསྟོད་གཞན་ལ་སྨོད་པ་དང་། །འཁོར་བར་དགའ་བའི་གཏམ་ལ་སོགས། །མི་དགེ་ཅིས་ཀྱང་ངེས་པར་འབྱུང་། །,"When associating with childish people,
Self-praise, criticism of others,
And talk delighting in samsara -
Such non-virtues will certainly arise."
དགའ་བ་,delight,དེ་ལྟར་འདོད་ལ་སྐྱོ་བྱས་ཏེ། །དབེན་པ་ལ་ནི་དགའ་བ་བསྐྱེད། །,དེ་ལྟར་འདོད་ལ་སྐྱོ་བྱས་ཏེ། །དབེན་པ་ལ་ནི་དགའ་བ་བསྐྱེད། །རྩོད་དང་ཉོན་མོངས་ཀྱིས་སྟོང་པ། །ཞི་བའི་ནགས་ཀྱི་ནང་དག་ཏུ། །,"Thus, becoming weary of desires,
Cultivate delight in solitude.
In peaceful forests,
Empty of conflict and afflictions."
མཆོད་,offerings,ཕན་པར་བསམས་པ་ཙམ་གྱིས་ཀྱང་། །སངས་རྒྱས་མཆོད་ལས་ཁྱད་འཕགས་ན། །,ཕན་པར་བསམས་པ་ཙམ་གྱིས་ཀྱང་། །སངས་རྒྱས་མཆོད་ལས་ཁྱད་འཕགས་ན། །སེམས་ཅན་མ་ལུས་ཐམས་ཅད་ཀྱི། །བདེ་དོན་བརྩོན་པ་སྨོས་ཅི་དགོས། །,"Even by merely thinking to benefit others,
One surpasses making offerings to Buddhas.
So what need is there to mention
Striving for the welfare and happiness of all beings without exception?"
མཆོད་,offer,ཕྲེང་བ་སྤེལ་ལེགས་ཡིད་འོང་རྣམས་ཀྱིས་མཆོད། །,ཐུབ་དབང་མཆོད་གནས་མཆོག་ལ་ཡིད་འོང་བའི། །མེ་ཏོག་མནྡ་ར་དང་པདྨ་དང་། །ཨུཏྤལ་ལ་སོགས་དྲི་ཞིམ་ཐམས་ཅད་དང་། །ཕྲེང་བ་སྤེལ་ལེགས་ཡིད་འོང་རྣམས་ཀྱིས་མཆོད། །,"To the supreme object of worship, the Mighty Sage,
I offer pleasing flowers - mandarava and lotus,
Utpala and all other fragrant blooms,
Along with beautiful, delightful garlands."
མཆོད་,offering,བསྐལ་པ་སྟོང་དུ་བསགས་པ་ཡི། །སྦྱིན་དང་བདེ་གཤེགས་མཆོད་ལ་སོགས། །,བསྐལ་པ་སྟོང་དུ་བསགས་པ་ཡི། །སྦྱིན་དང་བདེ་གཤེགས་མཆོད་ལ་སོགས། །ལེགས་སྤྱད་གང་ཡིན་དེ་ཀུན་ཡང་། །ཁོང་ཁྲོ་གཅིག་གིས་འཇོམས་པར་བྱེད། །,"The good deeds accumulated over a thousand eons,
Such as generosity and offerings to the Sugatas,
All these virtuous actions
Are destroyed by a single moment of anger."
མཆོད་,honor,གལ་ཏེ་བཟོད་བསྒྲུབ་བསམ་མེད་པས། །དགྲ་འདི་མཆོད་བྱ་མིན་ཞེ་ན། །,གལ་ཏེ་བཟོད་བསྒྲུབ་བསམ་མེད་པས། །དགྲ་འདི་མཆོད་བྱ་མིན་ཞེ་ན། །གྲུབ་པ་ཡི་ནི་རྒྱུར་རུང་བ། །དམ་པའི་ཆོས་ཀྱང་ཅི་སྟེ་མཆོད། །,"If one thinks there's no need to cultivate patience,
And that this enemy should not be honored,
Then why honor even the sublime Dharma,
Which can serve as a cause for accomplishment?"
མཆོད་,adorn,།ཕྲེང་བ་ཙནྡན་རྒྱན་གྱིས་མཆོད།,ཤ་ཡི་ཕུང་པོ་འདི་མཐོང་ནས། །བྱ་རྒོད་དང་གཞན་ཟ་བྱེད་ན། །གཞན་གྱི་ཟས་ལ་མེ་ཏོག་གི །ཕྲེང་བ་ཙནྡན་རྒྱན་གྱིས་མཆོད། །,"Seeing this heap of flesh,
If vultures and others feed on it,
Adorn the food of others
With garlands of flowers and sandalwood ornaments."
བརྩོན་པ་,striving,སེམས་ཅན་མ་ལུས་ཐམས་ཅད་ཀྱི། །བདེ་དོན་བརྩོན་པ་སྨོས་ཅི་དགོས། །,ཕན་པར་བསམས་པ་ཙམ་གྱིས་ཀྱང་། །སངས་རྒྱས་མཆོད་ལས་ཁྱད་འཕགས་ན། །སེམས་ཅན་མ་ལུས་ཐམས་ཅད་ཀྱི། །བདེ་དོན་བརྩོན་པ་སྨོས་ཅི་དགོས། །,"Even by merely thinking to benefit others,
One surpasses making offerings to Buddhas.
So what need is there to mention
Striving for the welfare and happiness of all beings without exception?"
བརྩོན་པ་,strives,དེ་བས་རྒྱལ་བ་འགྲོ་བའི་མགོན། །འགྲོ་བ་སྐྱོབ་པའི་དོན་བརྩོན་པ། །,དེ་བས་རྒྱལ་བ་འགྲོ་བའི་མགོན། །འགྲོ་བ་སྐྱོབ་པའི་དོན་བརྩོན་པ། །སྟོབས་ཆེན་འཇིགས་པ་ཀུན་སེལ་ལ། །དི་རིང་ཉིད་ནས་སྐྱབས་སུ་མཆི། །,"Therefore, to the Victorious One, protector of beings,
Who strives for the welfare of saving beings,
The mighty one who dispels all fears,
From this very day I go for refuge."
བརྩོན་པ་,effort,བློ་ཞེན་བདག་ལ་བརྩོན་པ་མེད་པར་ཟད། །,ཉོན་མོངས་ཉོན་མོངས་ཤེས་རབ་མིག་གིས་སྤང་། །བདག་ཡིད་ལས་བསལ་གང་དུ་འགྲོ་བར་འགྱུར། །གང་དུ་གནས་ནས་བདག་གནོད་བྱ་ཕྱིར་འོང་། །བློ་ཞེན་བདག་ལ་བརྩོན་པ་མེད་པར་ཟད། །,"Abandon afflictions with the eye of wisdom.
If removed from my mind, where will they go?
Where will they dwell and return from to harm me?
My mind's attachment to them has simply ceased."
བརྩོན་པ་,strive,འདི་ནི་སྒྱུ་འདྲ་དེ་ཕྱིར་སྙིང་ལ་འཇིགས་སྤོངས་ཤེས་ཕྱིར་བརྩོན་པ་བསྟེན། །,ཉོན་མོངས་རྣམས་ནི་ཡུལ་ན་མི་གནས་དབང་ཚོགས་ལ་མིན་པར་ནའང་མིན། །དེ་ལས་གཞན་ནའང་མིན་ན་འདི་དག་གར་གནས་འགྲོ་བ་ཀུན་གནོད་བྱེད། །འདི་ནི་སྒྱུ་འདྲ་དེ་ཕྱིར་སྙིང་ལ་འཇིགས་སྤོངས་ཤེས་ཕྱིར་བརྩོན་པ་བསྟེན། །དོན་མེད་ཉིད་དུ་བདག་ལ་དམྱལ་སོགས་རྣམས་སུ་ཅི་སྟེ་གནོད་པ་བྱེད། །,"Afflictions do not abide in objects, nor in the sense faculties, nor in between.
If they are not elsewhere either, where do these that harm all beings reside?
This is like an illusion, so abandon fear in your heart; strive to understand.
Why do hell and such needlessly harm me when they have no real existence?"
བརྩོན་པ་,diligent,ཐོས་ལྡན་དད་པ་ཅན་དང་ནི། །བརྩོན་པ་ལྷུར་ལེན་དུ་མ་ཡང་། །,ཐོས་ལྡན་དད་པ་ཅན་དང་ནི། །བརྩོན་པ་ལྷུར་ལེན་དུ་མ་ཡང་། །ཤེས་བཞིན་མེད་པའི་སྐྱོན་ཆགས་པས། །ལྟུང་བའི་རྙོག་དང་བཅས་པར་འགྱུར། །,"Though many are learned, faithful,
And diligent in their practice,
Due to the flaw of lacking mindfulness,
They become tainted with downfalls."
བདེ་བ་,happiness,བདེ་བ་འདོད་ཀྱང་གཏི་མུག་པས། །རང་གི་བདེ་བ་དགྲ་ལྟར་འཇོམས། །,སྡུག་བསྔལ་འདོར་འདོད་སེམས་ཡོད་ཀྱང་། །སྡུག་བསྔལ་ཉིད་ལ་མངོན་པར་རྒྱུག །བདེ་བ་འདོད་ཀྱང་གཏི་མུག་པས། །རང་གི་བདེ་བ་དགྲ་ལྟར་འཇོམས། །,"Though wishing to avoid suffering,
They run headlong into suffering itself.
Though desiring happiness, in their ignorance
They destroy their own happiness like an enemy."
བདེ་བ་,bliss,བདེ་བར་གཤེགས་ཀྱི་བདེ་བ་བླ་ན་མེད། །,སེམས་ཅན་གྲངས་མཐའ་ཡས་ལ་དུས་རིང་དུ། །བདེ་བར་གཤེགས་ཀྱི་བདེ་བ་བླ་ན་མེད། །ཡིད་ལ་བསམ་པ་མཐའ་དག་རྫོགས་བྱེད་པ། །རྟག་ཏུ་སྦྱིན་པ་ལྟ་ཞིག་སྨོས་ཅི་དགོས། །,"For countless sentient beings, for a long time,
The unsurpassed bliss of the Sugatas,
Fulfilling all wishes in their minds,
Is constantly given - what need to mention other gifts?"
བདེ་བ་,pleasures,བདེ་བའི་ལོངས་སྤྱོད་སྤྱད་པར་འདོད་པ་ལ། །,འགྲོ་བའི་མགྲོན་པོ་སྲིད་པའི་ལམ་རྒྱུ་ཞིང་། །བདེ་བའི་ལོངས་སྤྱོད་སྤྱད་པར་འདོད་པ་ལ། །འདི་ནི་བདེ་བའི་མཆོག་ཏུ་ཉེར་གནས་ཏེ། །སེམས་ཅན་མགྲོན་ཆེན་ཚིམ་པར་བྱེད་པ་ཡིན། །,"As a guest traveling the paths of existence,
Desiring to enjoy pleasures and comforts,
This is the supreme abode of happiness:
Satisfying the great guest of sentient beings."
བདེ་བ་,happy,།ཇི་ལྟར་གཞན་ལ་དགའ་བ་ཡིས། །བདེ་བར་གྱུར་ན་བདག་མི་བདེ། །,དེ་བདེ་བ་ཡི་བདག་བདེ་ན། །ཀུན་ལའང་དེ་བཞིན་བྱ་དགོས་ན། །ཇི་ལྟར་གཞན་ལ་དགའ་བ་ཡིས། །བདེ་བར་གྱུར་ན་བདག་མི་བདེ། །,"If I desire happiness for myself,
I must likewise act for all beings.
How can I be happy
When others are not pleased and joyful?"
བདེ་བ་,pleasure,སྙོམ་ལས་བདེ་བའི་རོ་མྱང་དང་། །,སྙོམ་ལས་བདེ་བའི་རོ་མྱང་དང་། །གཉིད་ལ་བརྟེན་པའི་སྲེད་པ་ཡིས། །འཁོར་བའི་སྡུག་བསྔལ་མི་སྐྱོ་ལས། །ལེ་ལོ་ཉེ་བར་སྐྱེ་བར་འགྱུར། །,"Through savoring the taste of laziness's pleasure,
And craving that relies on sleep,
One does not tire of samsara's suffering.
Thus, idleness will arise nearby."
བདེ་བ་,peaceful,འགྲོགས་ན་བདེ་བ་དེ་དག་དང་། །,ནགས་ན་རི་དགས་བྱ་རྣམས་དང་། །ཤིང་རྣམས་མི་སྙན་རྗོད་མི་བྱེད། །འགྲོགས་ན་བདེ་བ་དེ་དག་དང་། །ནམ་ཞིག་ལྷན་ཅིག་བདག་གནས་འགྱུར། །,"In the forest, the wild animals and birds
Do not speak unpleasant words.
With those peaceful companions,
When will I come to dwell together?"
སྦྱིན་པ་,offering,སྐད་ཅིག་ཟས་ཙམ་སྦྱིན་པར་བྱེད་པ་དང་། །,འགྲོ་བ་ཉུང་ཟད་ནར་མའི་ཟས་སྦྱོར་བ། །སྐད་ཅིག་ཟས་ཙམ་སྦྱིན་པར་བྱེད་པ་དང་། །བརྙས་བཅས་ཉིན་ཕྱེད་འདྲངས་པར་བྱེད་པ་ཡང་། །དགེ་བ་བྱེད་པ་ཡིན་ཞེས་སྐྱེ་བོས་བཀུར། །,"Even giving a small amount of ordinary food to beings,
Or offering just a moment's worth of food,
Or providing enough for half a day with contempt -
These acts of virtue are honored by people."
སྦྱིན་པ་,given,རྟག་ཏུ་སྦྱིན་པ་ལྟ་ཞིག་སྨོས་ཅི་དགོས། །,སེམས་ཅན་གྲངས་མཐའ་ཡས་ལ་དུས་རིང་དུ། །བདེ་བར་གཤེགས་ཀྱི་བདེ་བ་བླ་ན་མེད། །ཡིད་ལ་བསམ་པ་མཐའ་དག་རྫོགས་བྱེད་པ། །རྟག་ཏུ་སྦྱིན་པ་ལྟ་ཞིག་སྨོས་ཅི་དགོས། །,"For countless sentient beings, for a long time,
The unsurpassed bliss of the Sugatas,
Fulfilling all wishes in their minds,
Is constantly given - what need to mention other gifts?"
སྦྱིན་པ་,giving,དངོས་པོ་ཕལ་པ་ཅུང་ཟད་ལའང་། །ཡིད་ཀྱིས་སྦྱིན་པར་བསམ་བྱས་ནས། །,དངོས་པོ་ཕལ་པ་ཅུང་ཟད་ལའང་། །ཡིད་ཀྱིས་སྦྱིན་པར་བསམ་བྱས་ནས། །མི་གང་སྦྱིན་པར་མི་བྱེད་པ། །དེ་ཡང་ཡི་དགས་འགྱུར་གསུངས་ན། །,"Even for the slightest ordinary thing,
If one thinks of giving it in one's mind,
Yet does not actually give it away,
It is said one will become a hungry ghost."
སྦྱིན་པ་,give,མི་གང་སྦྱིན་པར་མི་བྱེད་པ། །དེ་ཡང་ཡི་དགས་འགྱུར་གསུངས་ན། །,དངོས་པོ་ཕལ་པ་ཅུང་ཟད་ལའང་། །ཡིད་ཀྱིས་སྦྱིན་པར་བསམ་བྱས་ནས། །མི་གང་སྦྱིན་པར་མི་བྱེད་པ། །དེ་ཡང་ཡི་དགས་འགྱུར་གསུངས་ན། །,"Even for the slightest ordinary thing,
If one thinks of giving it in one's mind,
Yet does not actually give it away,
It is said one will become a hungry ghost."
སྦྱིན་པ་,generosity,སྦྱིན་པའི་ཕ་རོལ་ཕྱིན་ཡིན་ན། །,གལ་ཏེ་འགྲོ་བ་དབུལ་བོར་ནས། །སྦྱིན་པའི་ཕ་རོལ་ཕྱིན་ཡིན་ན། །ད་རུང་འགྲོ་བཀྲེན་ཡོད་ན་སྔོན། །སྐྱོབ་པ་ཇི་ལྟར་ཕ་རོལ་ཕྱིན། །,"If giving away all beings' wealth
Is the perfection of generosity,
Then how did the Protector perfect it before,
When there were still poor beings?"
གནས་པ་,abided,དེ་དག་རིམ་བཞིན་གནས་པ་ལྟར། །,ཇི་ལྟར་སྔོན་གྱི་བདེ་གཤེགས་ཀྱིས། །བྱང་ཆུབ་ཐུགས་ནི་བསྐྱེད་པ་དང་། །བྱང་ཆུབ་སེམས་དཔའི་བསླབ་པ་ལ། །དེ་དག་རིམ་བཞིན་གནས་པ་ལྟར། །,"Just as the sugatas of the past
Generated the mind of enlightenment,
And progressively abided in
The training of bodhisattvas,"
གནས་པ་,positioned,།སྐབས་སུ་ལུས་འདི་ཇི་ལྟ་བུར། །གནས་པ་ཡིན་ཞེས་བལྟ་བར་བྱ། །,ལུས་ཀྱིས་འདི་ལྟར་གནས་བྱ་ཞེས། །བྱ་བ་བསྡོགས་ནས་དེ་ནས་ནི། །སྐབས་སུ་ལུས་འདི་ཇི་ལྟ་བུར། །གནས་པ་ཡིན་ཞེས་བལྟ་བར་བྱ། །,"Having instructed how the body should be positioned,
Then afterwards one should observe:
""In what manner is this body
Actually positioned right now?"""
གནས་པ་,remain,ཤིང་བཞིན་དུ་ནི་གནས་པར་བྱ། །,གང་ཚེ་རང་ཡིད་ཆགས་པ་དང་། །ཁྲོ་བར་འདོད་པ་དེ་ཡི་ཚེ། །ལས་སུ་མི་བྱ་སྨྲ་མི་བྱ། །ཤིང་བཞིན་དུ་ནི་གནས་པར་བྱ། །,"When your own mind desires attachment
And wishes to become angry,
Do not act, do not speak,
But remain still like a tree."
གནས་པ་,abide,དེ་ལྟར་གནས་པའི་མཁས་པ་ལ། །བསོད་ནམས་མི་འགྱུར་གང་ཡང་མེད། །,རྒྱལ་སྲས་རྣམས་ཀྱིས་མི་བསླབ་པ། །དེ་ནི་གང་ཡང་ཡོད་མིན་ཏེ། །དེ་ལྟར་གནས་པའི་མཁས་པ་ལ། །བསོད་ནམས་མི་འགྱུར་གང་ཡང་མེད། །,"There is nothing that the children of the victorious ones do not train in.
For the wise ones who abide in this way,
There is nothing that does not become merit."
གནས་པ་,dwells,མདོར་ན་ཁྲོ་བ་བདེར་གནས་པ། །,དེ་ཡིས་མཛའ་བཤེས་སྐྱོ་བར་འགྱུར། །སྦྱིན་པས་བསྡུས་ཀྱང་བསྟེན་མི་བྱེད། །མདོར་ན་ཁྲོ་བ་བདེར་གནས་པ། །དེ་ནི་འགའ་ཡང་ཡོད་མ་ཡིན། །,"By that, friends become weary.
Though attracted by generosity, they do not rely on it.
In short, for one who dwells in anger,
There is no happiness whatsoever."
གནས་པ་,is,འདི་ཕྱེད་བྱས་པར་གནས་པ་ལ། །,འདི་ནི་མ་བྱས་བརྩམས་པ་དང་། །འདི་ཕྱེད་བྱས་པར་གནས་པ་ལ། །གློ་བུར་འཆི་བདག་འོངས་ནས་ནི། །ཀྱི་ཧུད་བཅོམ་ཞེས་སེམས་པར་འགྱུར། །,"When this task is left unfinished,
And that work is half-completed,
Suddenly the Lord of Death arrives.
""Alas, I am ruined!"" one will think."
གནས་པ་,dwell,འཇིགས་མེད་གནས་པ་ནམ་ཞིག་འགྱུར། །,ལྷུང་བཟེད་ལ་སོགས་ཉི་ཚེ་དང་། །ཀུན་ལ་མི་མཁོའི་གོས་འཆང་ཞིང་། །ལུས་འདི་སྦ་བ་མ་བྱས་ཀྱང་། །འཇིགས་མེད་གནས་པ་ནམ་ཞིག་འགྱུར། །,"When will I fearlessly dwell,
Carrying only a begging bowl and such,
Wearing robes not needed by all,
With this body uncovered yet unafraid?"
