Word,Translation,Context,Source,Source Translation
སྐྱེ་,arises,དྲན་པ་བདེ་བླག་ཉིད་དུ་སྐྱེ། །,བླ་མ་དང་ནི་འགྲོགས་པ་ལས། །མཁན་པོས་རྗེས་སུ་བརྟན་པ་དང་། །འཇིགས་པས་སྐལ་ལྡན་གུས་བྱེད་ལ། །དྲན་པ་བདེ་བླག་ཉིད་དུ་སྐྱེ། །,"Through associating with the lama and spiritual friends,
Being guided and supported by the preceptor,
Respectfully attending to the fortunate ones out of awe,
Mindfulness arises with ease."
སྐྱེ་,become,ལ་ལ་བདག་གི་ཁྲག་མཐོང་ན། །དཔའ་བརྟན་ལྷག་པར་སྐྱེ་འགྱུར་ཡོད། །,ལ་ལ་བདག་གི་ཁྲག་མཐོང་ན། །དཔའ་བརྟན་ལྷག་པར་སྐྱེ་འགྱུར་ཡོད། །ལ་ལ་གཞན་གྱི་ཁྲག་མཐོང་ན། །བོག་ཅིང་བརྒྱལ་བར་འགྱུར་བ་ཡོད། །,"Some, upon seeing their own blood,
Become even more courageous and steadfast.
Others, upon seeing another's blood,
Become faint and lose consciousness."
སྐྱེ་,arising,ཉོན་མོངས་སྐྱེ་ལ་རག་ལས་པས། །མི་སྙན་སྨྲ་ལ་ཅིས་མི་བཟོད། །,མ་དད་གཞན་ལ་རག་ལས་པས། །དད་པ་མེད་ལ་ཁྱོད་བཟོད་ན། །ཉོན་མོངས་སྐྱེ་ལ་རག་ལས་པས། །མི་སྙན་སྨྲ་ལ་ཅིས་མི་བཟོད། །,"Since lack of faith depends on others,
If you can tolerate those without faith,
Then since afflictive emotions depend on arising,
Why not tolerate those who speak harshly?"
སྐྱེ་,born,།ཆགས་པ་ལས་ནི་འཇིགས་པ་སྐྱེ།,དེ་བས་མཁས་པས་ཆགས་མི་བྱ། །ཆགས་པ་ལས་ནི་འཇིགས་པ་སྐྱེ། །འདི་དག་རང་བཞིན་འདོར་འགྱུར་བས། །བརྟན་པར་གྱིས་ཏེ་རབ་ཏུ་རྟོགས། །,"Therefore, the wise do not become attached.
From attachment, fear is born.
Since all these things will naturally be abandoned,
Be steadfast and realize this deeply."
དགའ་བ་,joy,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་། །དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་། །,"The cause of joy for all beings,
The elixir for the suffering of sentient creatures,
The merit of the precious mind -
How can it ever be measured?"
དགའ་བ་,gladness,།དགའ་བས་རྗེས་སུ་ཡི་རང་ངོ་། །,སེམས་ཅན་ཀུན་གྱི་ངན་སོང་གི །སྡུག་བསྔལ་ངལ་སོའི་དགེ་བ་དང་། །སྡུག་བསྔལ་ཅན་དག་བདེར་གནས་ལ། །དགའ་བས་རྗེས་སུ་ཡི་རང་ངོ་། །,"I rejoice with gladness
In the virtuous deeds that relieve
The sufferings of lower realms
For all sentient beings,
And in the abiding in happiness
Of those who were suffering."
དགའ་བ་,delight,སེམས་ཅན་ཕན་པ་མཛད་པ་ལ། །དགའ་བས་རྗེས་སུ་ཡི་རང་ངོ་། །,སྐྱོབ་པ་རྣམས་ཀྱི་བྱང་ཆུབ་དང་། །རྒྱལ་སྲས་ས་ལའང་ཡི་རང་ངོ་། །སེམས་ཅན་ཐམས་ཅད་བདེ་མཛད་པའི། །ཐུགས་བསྐྱེད་དགེ་བ་རྒྱ་མཚོ་དང་། །སེམས་ཅན་ཕན་པ་མཛད་པ་ལ། །དགའ་བས་རྗེས་སུ་ཡི་རང་ངོ་། །,"I rejoice in the enlightenment of the protectors,
And in the grounds of the bodhisattvas.
I rejoice with delight
In the ocean of virtue of generating bodhicitta
That brings happiness to all sentient beings,
And in the beneficial actions done for sentient beings."
དགའ་བ་,joyful,འཁོར་བར་འཇིགས་མེད་དགའ་བར་ག་ལ་འགྱུར། །,དེ་ལྟར་ཡུན་རིང་རྒྱུན་ཆགས་དགྲར་གྱུར་པ། །གནོད་པའི་ཚོགས་རབ་འཕེལ་བའི་རྒྱུ་གཅིག་པུ། །བདག་གི་སྙིང་ལ་ངེས་པར་གནས་འཆའ་ན། །འཁོར་བར་འཇིགས་མེད་དགའ་བར་ག་ལ་འགྱུར། །,"Thus, that which has long been a continuous enemy,
The single cause proliferating hosts of harms,
If it certainly takes up residence in my heart,
How can I be fearless and joyful in samsara?"
དགའ་བ་,rejoicing,།དེ་ལྟས་གཞན་བྱས་ཡོན་ཏན་གྱིས། །དགའ་བའི་བདེ་བ་སྤྱད་པར་བྱ། །,རྩོམ་པ་ཐམས་ཅད་དགའ་ཕྱིར་ཏེ། །དེ་ནི་རིན་གྱིས་ཉོ་ནའང་དཀོན། །དེ་ལྟས་གཞན་བྱས་ཡོན་ཏན་གྱིས། །དགའ་བའི་བདེ་བ་སྤྱད་པར་བྱ། །,"All endeavors are for the sake of joy;
Yet that joy is rare even if bought with riches.
Therefore, through the virtues created by others,
One should experience the bliss of rejoicing."
དགའ་བ་,happiness,དགའ་བའི་རྒྱུ་ནི་མཐའ་ཡས་པའི། །དམ་ཆོས་དགའ་བའི་མཆོག་སྤངས་ནས།,དགའ་བའི་རྒྱུ་ནི་མཐའ་ཡས་པའི། །དམ་ཆོས་དགའ་བའི་མཆོག་སྤངས་ནས། །སྡུག་བསྔལ་རྒྱུ་ཡིས་གཡེང་བ་དང་། །རྒོད་སོགས་ལ་ཁྱོད་ཅི་ཕྱིར་དགའ། །,"Having abandoned the supreme joy of the holy Dharma,
Which is the limitless source of happiness,
Why do you delight in distractions and frivolity,
Which are causes of suffering?"
དགའ་བ་,delighting,།འཁོར་བར་དགའ་བའི་གཏམ་ལ་སོགས། །,བྱིས་དང་འགྲོགས་ན་བྱིས་པ་ལ། །བདག་བསྟོད་གཞན་ལ་སྨོད་པ་དང་། །འཁོར་བར་དགའ་བའི་གཏམ་ལ་སོགས། །མི་དགེ་ཅིས་ཀྱང་ངེས་པར་འབྱུང་། །,"When associating with the childish,
Self-praise, criticism of others,
And talk delighting in samsara -
Such non-virtues will surely arise."
མཆོད་,offerings,ཕན་པར་བསམས་པ་ཙམ་གྱིས་ཀྱང་། །སངས་རྒྱས་མཆོད་ལས་ཁྱད་འཕགས་ན། །,ཕན་པར་བསམས་པ་ཙམ་གྱིས་ཀྱང་། །སངས་རྒྱས་མཆོད་ལས་ཁྱད་འཕགས་ན། །སེམས་ཅན་མ་ལུས་ཐམས་ཅད་ཀྱི། །བདེ་དོན་བརྩོན་པ་སྨོས་ཅི་དགོས། །,"Even by merely thinking of benefiting others,
One surpasses making offerings to the Buddhas.
What need is there to mention
Striving for the welfare and happiness of all sentient beings without exception?"
མཆོད་,offer,ཕྲེང་བ་སྤེལ་ལེགས་ཡིད་འོང་རྣམས་ཀྱིས་མཆོད། །,ཐུབ་དབང་མཆོད་གནས་མཆོག་ལ་ཡིད་འོང་བའི། །མེ་ཏོག་མནྡ་ར་དང་པདྨ་དང་། །ཨུཏྤལ་ལ་སོགས་དྲི་ཞིམ་ཐམས་ཅད་དང་། །ཕྲེང་བ་སྤེལ་ལེགས་ཡིད་འོང་རྣམས་ཀྱིས་མཆོད། །,"To the supreme object of worship, the Mighty Sage,
I offer pleasing flowers - mandarava and lotus,
Utpala and all other fragrant blooms,
Along with beautiful, delightful garlands."
མཆོད་,offering,བསྐལ་པ་སྟོང་དུ་བསགས་པ་ཡི། །སྦྱིན་དང་བདེ་གཤེགས་མཆོད་ལ་སོགས། །,བསྐལ་པ་སྟོང་དུ་བསགས་པ་ཡི། །སྦྱིན་དང་བདེ་གཤེགས་མཆོད་ལ་སོགས། །ལེགས་སྤྱད་གང་ཡིན་དེ་ཀུན་ཡང་། །ཁོང་ཁྲོ་གཅིག་གིས་འཇོམས་པར་བྱེད། །,"The merit accumulated over a thousand eons
Through generosity, offerings to the Buddhas, and other virtuous deeds,
All of that can be destroyed
By a single moment of anger."
མཆོད་,honor,གལ་ཏེ་བཟོད་བསྒྲུབ་བསམ་མེད་པས། །དགྲ་འདི་མཆོད་བྱ་མིན་ཞེ་ན། །,གལ་ཏེ་བཟོད་བསྒྲུབ་བསམ་མེད་པས། །དགྲ་འདི་མཆོད་བྱ་མིན་ཞེ་ན། །གྲུབ་པ་ཡི་ནི་རྒྱུར་རུང་བ། །དམ་པའི་ཆོས་ཀྱང་ཅི་སྟེ་མཆོད། །,"If one thinks there is no need to cultivate patience,
And that this enemy should not be honored,
Then why honor even the sublime Dharma,
Which is a cause for attaining enlightenment?"
མཆོད་,worshipped,བདག་གིས་བཅོམ་ལྡན་མ་མཆོད་ཅིང་། །དགའ་སྟོན་ཆེན་པོའི་བདེ་མ་བྱིན། །,བདག་གིས་བཅོམ་ལྡན་མ་མཆོད་ཅིང་། །དགའ་སྟོན་ཆེན་པོའི་བདེ་མ་བྱིན། །བསྟན་ལ་བྱ་བ་མ་བྱས་དང་། །དབུལ་པོའི་བསམ་པ་རྫོགས་མ་བྱས། །,"I have not worshipped the Blessed One,
Nor given the joy of a great festival.
I have not worked for the benefit of the teachings,
Nor fulfilled the wishes of the poor."
མཆོད་,honored,འབྲས་བུའི་ཡོན་གྱིས་མངོན་མཆོད་འགྱུར། །,ཡིད་ལ་བསམས་པའི་དགེ་བྱས་པས། །གང་དང་གང་དུ་འགྲོ་འགྱུར་བ། །དེ་དང་དེར་ནི་བསོད་ནམས་དེས། །འབྲས་བུའི་ཡོན་གྱིས་མངོན་མཆོད་འགྱུར། །,"By doing virtuous deeds conceived in the mind,
Wherever one may go,
There, by the merit of those deeds,
One will be honored with the fruits of virtue."
མཆོད་,adorn,།ཕྲེང་བ་ཙནྡན་རྒྱན་གྱིས་མཆོད།,ཤ་ཡི་ཕུང་པོ་འདི་མཐོང་ནས། །བྱ་རྒོད་དང་གཞན་ཟ་བྱེད་ན། །གཞན་གྱི་ཟས་ལ་མེ་ཏོག་གི །ཕྲེང་བ་ཙནྡན་རྒྱན་གྱིས་མཆོད། །,"Seeing this heap of flesh,
If vultures and others feed on it,
Adorn the food of others
With garlands of flowers and sandalwood ornaments."
གནས་པ་,dwelling,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །གནས་པའི་མི་ཀུན་བརླག་བྱེད་ལ།,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །གནས་པའི་མི་ཀུན་བརླག་བྱེད་ལ། །དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །,"Even one of these can destroy
All people dwelling in the world.
If no other medicine to heal them
Can be found in any direction,"
གནས་པ་,dwelt,དེ་དག་རིམ་བཞིན་གནས་པ་ལྟར། །,ཇི་ལྟར་སྔོན་གྱི་བདེ་གཤེགས་ཀྱིས། །བྱང་ཆུབ་ཐུགས་ནི་བསྐྱེད་པ་དང་། །བྱང་ཆུབ་སེམས་དཔའི་བསླབ་པ་ལ། །དེ་དག་རིམ་བཞིན་གནས་པ་ལྟར། །,"Just as the Sugatas of the past
Generated the mind of enlightenment,
And progressively dwelt
In the training of bodhisattvas,"
གནས་པ་,abiding,།སྐབས་སུ་ལུས་འདི་ཇི་ལྟ་བུར། །གནས་པ་ཡིན་ཞེས་བལྟ་བར་བྱ། །,ལུས་ཀྱིས་འདི་ལྟར་གནས་བྱ་ཞེས། །བྱ་བ་བསྡོགས་ནས་དེ་ནས་ནི། །སྐབས་སུ་ལུས་འདི་ཇི་ལྟ་བུར། །གནས་པ་ཡིན་ཞེས་བལྟ་བར་བྱ། །,"Having restrained the body's actions, saying
""The body should remain in this way,""
Then from time to time one should observe:
""In what state is this body abiding?"""
གནས་པ་,remain,ལས་སུ་མི་བྱ་སྨྲ་མི་བྱ། །ཤིང་བཞིན་དུ་ནི་གནས་པར་བྱ། །,གང་ཚེ་རང་ཡིད་ཆགས་པ་དང་། །ཁྲོ་བར་འདོད་པ་དེ་ཡི་ཚེ། །ལས་སུ་མི་བྱ་སྨྲ་མི་བྱ། །ཤིང་བཞིན་དུ་ནི་གནས་པར་བྱ། །,"When your own mind desires attachment
And wishes to be angry,
Do not act, do not speak,
But remain still like a tree."
གནས་པ་,abide,དེ་ལྟར་གནས་པའི་མཁས་པ་ལ། །བསོད་ནམས་མི་འགྱུར་གང་ཡང་མེད། །,རྒྱལ་སྲས་རྣམས་ཀྱིས་མི་བསླབ་པ། །དེ་ནི་གང་ཡང་ཡོད་མིན་ཏེ། །དེ་ལྟར་གནས་པའི་མཁས་པ་ལ། །བསོད་ནམས་མི་འགྱུར་གང་ཡང་མེད། །,"There is nothing that the bodhisattvas do not train in.
For the wise ones who abide in this way,
There is nothing that does not become merit."
གནས་པ་,dwells,མདོར་ན་ཁྲོ་བ་བདེར་གནས་པ། །,དེ་ཡིས་མཛའ་བཤེས་སྐྱོ་བར་འགྱུར། །སྦྱིན་པས་བསྡུས་ཀྱང་བསྟེན་མི་བྱེད། །མདོར་ན་ཁྲོ་བ་བདེར་གནས་པ། །དེ་ནི་འགའ་ཡང་ཡོད་མ་ཡིན། །,"By that, friends become weary.
Though attracted by generosity, they will not rely on you.
In short, for one who dwells in anger,
There is no happiness whatsoever."
གནས་པ་,dwell,འདྲིས་པ་མེད་པར་གནས་པར་བྱ། །,བུང་བས་མེ་ཏོག་སྦྲང་རྩི་བཞིན། །ཆོས་ཀྱི་དོན་ཙམ་བླངས་ནས་ནི། །ཀུན་ལས་སྔོན་ཆད་མ་མཐོང་བཞིན། །འདྲིས་པ་མེད་པར་གནས་པར་བྱ། །,"Like a bee gathering nectar from flowers,
Take only the essence of the Dharma.
As if never seen before by anyone,
Dwell without attachment or familiarity."
ཡིད་འོང་,pleasing,ངང་པ་ཤིན་ཏུ་སྐད་སྙན་ཡིད་འོང་ལྡན། །,མཚོ་དང་རྫིང་བུ་པདྨས་བརྒྱན་པ་དག །ངང་པ་ཤིན་ཏུ་སྐད་སྙན་ཡིད་འོང་ལྡན། །ནམ་མཁའ་རབ་འབྱམས་ཁམས་ཀྱི་མཐས་གཏུགས་ན། །ཡོངས་སུ་གཟུང་བ་མེད་པ་དེ་དག་ཀུན། །,"Lakes and ponds adorned with lotuses,
Swans with supremely melodious and pleasing calls,
The vast expanse of space reaching to the limits of the realm,
All of these are without any grasping or attachment."
ཡིད་འོང་,lovely,རིན་ཆེན་འབར་བའི་ཀ་བ་ཡིད་འོང་ལྡན། །,ཁྲུས་ཀྱི་ཁང་པ་ཤིན་ཏུ་དྲི་ཞིམ་པ། །ཤེལ་གྱི་ས་གཞི་གསལ་ཞིང་འཚེར་བ་ལྟར། །རིན་ཆེན་འབར་བའི་ཀ་བ་ཡིད་འོང་ལྡན། །མུ་ཏིག་འོད་ཆགས་བླ་རེ་བྲེས་པ་དེར། །,"The bathing chamber is exquisitely fragrant,
With a crystal floor gleaming and sparkling,
Adorned with lovely pillars of blazing jewels,
And draped with a canopy of lustrous pearls."
ཡིད་འོང་,delightful,ཕྲེང་བ་སྤེལ་ལེགས་ཡིད་འོང་རྣམས་ཀྱིས་མཆོད། །,ཐུབ་དབང་མཆོད་གནས་མཆོག་ལ་ཡིད་འོང་བའི། །མེ་ཏོག་མནྡ་ར་དང་པདྨ་དང་། །ཨུཏྤལ་ལ་སོགས་དྲི་ཞིམ་ཐམས་ཅད་དང་། །ཕྲེང་བ་སྤེལ་ལེགས་ཡིད་འོང་རྣམས་ཀྱིས་མཆོད། །,"To the supreme object of worship, the Mighty Sage,
I offer pleasing flowers - mandarava and lotus,
Utpala and all other fragrant blooms,
Along with beautiful, delightful garlands."
ཡིད་འོང་,resounding,གཞལ་མེད་ཕོ་བྲང་བསྟོད་དབྱངས་ཡིད་འོང་ལྡན། །,གཞལ་མེད་ཕོ་བྲང་བསྟོད་དབྱངས་ཡིད་འོང་ལྡན། །མུ་ཏིག་རིན་ཆེན་རྒྱན་འཕྱང་མཛེས་འབར་བ། །དཔག་ཡས་ནམ་མཁའི་རྒྱན་གྱུར་དེ་དག་ཀྱང་། །ཐུགས་རྗེའི་རང་བཞིན་ཅན་ལ་དབུལ་བར་བགྱི། །,"In the immeasurable palace resounding with melodious praise,
Adorned with dangling jewels and pearls blazing beautifully,
Those ornaments of the boundless sky,
I offer to the one of compassionate nature."
ཡིད་འོང་,pleasant,ག་པུར་ལ་སོགས་ཡིད་འོང་དང་། །,ག་པུར་ལ་སོགས་ཡིད་འོང་དང་། །འབྲས་ཆན་དག་གམ་ཚོད་མའང་རུང་། །ཁར་བཅུག་ཕྱིར་ཕྱུང་བོར་བ་ཡིས ། །ས་ཡང་མི་གཙང་བཙོག་པར་འགྱུར། །,"Camphor and other pleasant fragrances,
Or cooked rice or vegetables,
When put in the mouth, taken out and discarded,
Even the ground becomes impure and defiled."
རང་བཞིན་,nature,ཐུགས་རྗེའི་རང་བཞིན་ཅན་ལ་དབུལ་བར་བགྱི། །,གཞལ་མེད་ཕོ་བྲང་བསྟོད་དབྱངས་ཡིད་འོང་ལྡན། །མུ་ཏིག་རིན་ཆེན་རྒྱན་འཕྱང་མཛེས་འབར་བ། །དཔག་ཡས་ནམ་མཁའི་རྒྱན་གྱུར་དེ་དག་ཀྱང་། །ཐུགས་རྗེའི་རང་བཞིན་ཅན་ལ་དབུལ་བར་བགྱི། །,"In the immeasurable palace resounding with melodious praise,
Adorned with dangling jewels and pearls blazing beautifully,
Those ornaments of the boundless sky,
I offer to the one of compassionate nature."
རང་བཞིན་,naturally,རང་བཞིན་ཁ་ན་མ་ཐོའམ། །,བདག་ནི་མི་ཤེས་གཏི་མུག་པས། །རང་བཞིན་ཁ་ན་མ་ཐོའམ། །བཅས་པའི་སྡིག་པ་གང་ཡིན་ལས། །གང་ཡང་རུང་བ་བགྱིས་པ་རྣམས། །,"Due to my ignorance and delusion,
Whatever misdeeds I have committed,
Whether naturally wrong or prohibited by precept,
I confess them all."
རང་བཞིན་,natural,རང་བཞིན་དགྲ་དེས་གཞོམ་བརྩོན་བདག་ལ་དེང་། །,རྟག་ཏུ་སྡུག་བསྔལ་ཀུན་གྱི་རྒྱུར་གྱུར་པ། །རང་བཞིན་དགྲ་དེས་གཞོམ་བརྩོན་བདག་ལ་དེང་། །སྡུག་བསྔལ་བརྒྱ་ཕྲག་རྒྱུར་གྱུར་གང་གིས་ཀྱང་། །ཡི་ཆད་སྒྱིད་ལུག་མི་འགྱུར་སྨོས་ཅི་དགོས། །,"That which is always the cause of all suffering,
The natural enemy that I strive to destroy today,
Even if it becomes the cause of a hundred sufferings,
How could I possibly become discouraged or disheartened?"
རང་བཞིན་,natures,རང་བཞིན་འགྲོགས་དཀའ་དེ་དག་གིས། །,སེམས་ཅན་རྙེད་པ་མེད་ལ་སྨོད། །རྙེད་པ་ཅན་ལ་མི་སྙན་བརྗོད། །རང་བཞིན་འགྲོགས་དཀའ་དེ་དག་གིས། །དགའ་བ་ཇི་ལྟར་སྐྱེ་བར་འགྱུར། །,"They disparage those without possessions,
And speak ill of those who have wealth.
With such difficult natures to associate with,
How can joy ever arise?"
རང་བཞིན་,composed,མི་གཙང་མང་གི་རང་བཞིན་ལུས། །,མི་གཙང་ལས་བྱུང་མི་གཙང་སྲིན། །ཆུང་ངུའང་ཁྱོད་འདོད་མི་བྱེད་ལ། །མི་གཙང་མང་གི་རང་བཞིན་ལུས། །མི་གཙང་སྐྱེས་པའང་འདོད་པར་བྱེད། །,"From impurity arises impure worms,
Even small ones you do not desire.
Yet the body, composed of many impurities,
You desire even though born from impurity."
རང་བཞིན་,natural state,།བསྒོས་པས་ལུས་ཀྱི་རང་བཞིན་ནི།,གལ་ཏེ་སྐྲ་སེན་རིང་བ་དང་། །སོ་སྐྱ་དྲིར་བཅས་འདམ་གྱི་དྲིས། །བསྒོས་པས་ལུས་ཀྱི་རང་བཞིན་ནི། །གཅེར་བུ་འཇིགས་པ་ཉིད་ཡིན་ན། །,"If one's hair and nails are long,
Teeth are gray and smelling of mud,
The body's natural state,
When naked, is frightful indeed."
བལྟ་,behold,དབྱིབས་ལེགས་བལྟ་ན་སྡུག་པ་བསྒྲེང་བ་ཡང་། །,རིན་ཆེན་གདུགས་མཛེས་གསེར་གྱི་ཡུ་བ་ཅན། །ཁོར་ཡུག་རྒྱན་གྱི་རྣམ་པ་ཡིད་འོང་ལྡན། །དབྱིབས་ལེགས་བལྟ་ན་སྡུག་པ་བསྒྲེང་བ་ཡང་། །རྟག་ཏུ་ཐུབ་དབང་རྣམས་ལ་དབུལ་བར་བགྱི། །,"Beautiful precious parasols with golden handles,
Adorned all around with lovely ornaments,
Well-shaped and pleasing to behold when raised aloft,
I offer these always to the mighty sages."
བལྟ་,examined,ངེས་པར་ཡང་དང་ཡང་དུ་བལྟ། །,གང་ཕྱིར་རྟག་ཏུ་སྤྱད་པ་ནི། །དེ་ལས་རྒྱ་ཆེར་རབ་སྟོན་པས། །བསླབ་པ་ཀུན་ལས་བཏུས་པ་ཡང་། །ངེས་པར་ཡང་དང་ཡང་དུ་བལྟ། །,"Because it is always practiced,
It is extensively taught from that.
The compendium of all trainings
Should certainly be examined again and again."
བལྟ་,Look,ཡང་ན་རེ་ཞིག་མདོར་བསྡུས་པའི། །མདོ་རྣམས་ཀུན་ལས་བཏུས་པ་བལྟ། །,ཡང་ན་རེ་ཞིག་མདོར་བསྡུས་པའི། །མདོ་རྣམས་ཀུན་ལས་བཏུས་པ་བལྟ། །འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པའི། །གཉིས་པོ་འང་འབད་པས་བལྟ་བར་བྱ། །,"Alternatively, for now briefly summarized,
Look at the collection of all sutras.
The two works composed by the noble Nagarjuna
Should also be studied with diligence."
བལྟ་,gaze,ཉེ་དུ་རེ་ཐག་ཆད་པ་དང་། །གཤིན་རྗེའི་ཕོ་ཉའི་བཞིན་ལ་བལྟ། །,མྱ་ངན་ཤུགས་ཀྱིས་སྐྲངས་པ་ཡི། །མིག་དམར་གདོང་ལ་མཆི་མ་འཛག །ཉེ་དུ་རེ་ཐག་ཆད་པ་དང་། །གཤིན་རྗེའི་ཕོ་ཉའི་བཞིན་ལ་བལྟ། །,"With eyes swollen from the force of sorrow,
Tears stream down reddened faces.
Relatives lose all hope,
As they gaze upon the messenger of death."
བལྟ་,look,གཞན་རྣམས་མིག་གིས་བལྟ་ན་ཡང་།,གཞན་རྣམས་མིག་གིས་བལྟ་ན་ཡང་། །གང་ཞིག་ཡོངས་སུ་བསྲུང་གྱུར་པ། །ཇི་སྲིད་དེ་ནི་དེས་ཟ་ན། །སེར་སྣ་ཅན་ཁྱོད་ཅིས་མི་བསྲུང་། །,"Though others may look with their eyes,
That which is completely protected,
As long as it is consumed by them,
Why do you, the miserly one, not protect it?"
ཉོན་མོངས་,affliction,ཉོན་མོངས་སྒོ་ནས་ལུས་ངག་དང་། །,བདག་གིས་དཀོན་མཆོག་གསུམ་དང་ནི། །ཕ་མའམ་བླ་མ་གཞན་དག་ལ། །ཉོན་མོངས་སྒོ་ནས་ལུས་ངག་དང་། །ཡིད་ཀྱིས་གནོད་བགྱིས་གང་ལགས་དང་། །,"To the Three Jewels,
To my parents and other teachers,
Through the doors of affliction,
Whatever harm I have done with body, speech, and mind,"
ཉོན་མོངས་,afflictions,།འགྲོ་བའི་ཉོན་མོངས་གདུང་སེལ་བའི། །སེམས་ཀྱི་ཟླ་བ་ཤར་བ་ཡིན།,འགྲོ་བ་ཐམས་ཅད་ངན་འགྲོ་ལས། །སྒྲོལ་བར་བྱེད་པའི་སྤྱི་སྟེགས་ཡིན། །འགྲོ་བའི་ཉོན་མོངས་གདུང་སེལ་བའི། །སེམས་ཀྱི་ཟླ་བ་ཤར་བ་ཡིན། །,"It is the universal vehicle that liberates
All beings from the lower realms.
It is the rising of the moon in the mind
That dispels the torment of beings' afflictions."
ཉོན་མོངས་,afflictive emotions,ཉོན་མོངས་སྟོབས་ཅན་དགྲ་འདིས་ནི། །,ཉོན་མོངས་སྟོབས་ཅན་དགྲ་འདིས་ནི། །གང་དང་ཕྲད་ན་རི་རབ་ཀྱང་། །ཐལ་བ་ཡང་ནི་མི་ལུས་པ། །དེར་བདག་སྐད་ཅིག་གཅིག་ལ་འདོར། །,"This powerful enemy of afflictive emotions,
When encountered, even Mount Meru
Would be reduced to nothing but dust.
In an instant, it casts me aside."
ཉོན་མོངས་,defilements,དེ་ལྟར་ཀུན་ནས་ཉོན་མོངས་དང་། །དོན་མེད་བརྩོན་པའི་ཡིད་བརྟགས་ནས། །,དེ་ལྟར་ཀུན་ནས་ཉོན་མོངས་དང་། །དོན་མེད་བརྩོན་པའི་ཡིད་བརྟགས་ནས། །དེ་ཚེ་དཔའ་བོས་གཉེན་པོ་ཡིས། །དེ་ནི་བརྟན་པོར་གཟུང་བར་བྱ། །,"Having thus examined the mind
Afflicted by defilements and pointless striving,
At that time, the hero should
Firmly grasp the antidote."
ཉོན་མོངས་,afflicted,།ཉོན་མོངས་ང་རྒྱལ་ཅན་མ་ཡིན།,འགྲོ་གང་ང་རྒྱལ་གྱིས་བཅོམ་དེ། །ཉོན་མོངས་ང་རྒྱལ་ཅན་མ་ཡིན། །ང་རྒྱལ་ཅན་དགྲའི་དབང་མི་འགྲོ། །དེ་དག་ང་རྒྱལ་དགྲ་དབང་འགྱུར། །,"Those beings overcome by pride
Are not afflicted by pride.
The proud do not fall under the power of enemies.
Those [without pride] fall under the power of the enemy of pride."
གནོད་,harm,ཡིད་ཀྱིས་གནོད་བགྱིས་གང་ལགས་དང་། །,བདག་གིས་དཀོན་མཆོག་གསུམ་དང་ནི། །ཕ་མའམ་བླ་མ་གཞན་དག་ལ། །ཉོན་མོངས་སྒོ་ནས་ལུས་ངག་དང་། །ཡིད་ཀྱིས་གནོད་བགྱིས་གང་ལགས་དང་། །,"To the Three Jewels,
To my parents and other teachers,
Through the doors of affliction,
Whatever harm I have done with body, speech, and mind,"
གནོད་,harms,གྲང་དང་ཚལ་སོགས་པའི་གནོད་བཟོད་ན། །,ཉ་པ་གདོལ་པ་ཞིང་པ་ལ་སོགས་པ། །རང་གི་འཚོ་བ་ཙམ་ཞིག་སེམས་པ་ཡང་། །གྲང་དང་ཚལ་སོགས་པའི་གནོད་བཟོད་ན། །འགྲོ་བ་བདེ་ཕྱིར་བདག་ལྟ་ཅིས་མི་བཟོད། །,"Fishermen, butchers, farmers and the like,
Who think only of their own livelihood,
Endure the harms of cold and heat and such.
How much more should I endure for the happiness of all beings?"
གནོད་,damage,གླང་ཆེན་མ་ཐུལ་མྱོས་པ་ཡིས། །འདི་ན་དེ་འདྲའི་གནོད་མི་བྱེད། །,སེམས་ཀྱི་གླང་པོ་ཡན་བཏང་བས། །མནར་མེད་གནོད་པ་བྱེད་པ་ལྟར། །གླང་ཆེན་མ་ཐུལ་མྱོས་པ་ཡིས། །འདི་ན་དེ་འདྲའི་གནོད་མི་བྱེད། །,"Like an untamed elephant causing harm in hell,
The wild elephant of the mind, when let loose,
Causes even greater harm in this world.
An intoxicated elephant, though uncontrolled,
Does not inflict such damage here."
གནོད་,harmed,ལུས་ལ་མངོན་པར་ཞེན་པས་ན། །ལུས་ནི་སྡུག་བསྔལ་དག་གིས་གནོད། །,ཡིད་ནི་ལུས་ཅན་མ་ཡིན་པས། །སུས་ཀྱང་གང་དུའང་གཞོམ་མི་ནུས། །ལུས་ལ་མངོན་པར་ཞེན་པས་ན། །ལུས་ནི་སྡུག་བསྔལ་དག་གིས་གནོད། །,"The mind, being formless,
Cannot be destroyed by anyone anywhere.
But due to attachment to the body,
The body is harmed by sufferings."
